1-2-1_v,1-2-0_v,1-2-3_v,1-2-2_v,1-2-5_v,1-2-4_v,1-2-13_v,1-2-7_v,1-2-6_v,1-2-9_v,1-2-8_v,1-2-10_v,1-2-12_v,1-2-11_v,csvTime
6962,6964,10,6960,6,9,,2,10,96,10,6005,2437,2,2024-09-10 06:24:37
6962,6964,10,6960,6,9,,2,9,96,10,6006,2607,0,2024-09-10 06:25:37
6962,6963,11,6960,7,9,,2,10,96,10,6005,2214,0,2024-09-10 06:26:37
6962,6964,10,6960,6,9,,2,9,95,9,6006,2384,2,2024-09-10 06:27:37
6963,6965,10,6961,6,9,,2,9,96,10,6005,2537,0,2024-09-10 06:28:37
6962,6964,10,6960,6,9,,2,9,96,10,6005,2569,4,2024-09-10 06:29:38
6960,6962,10,6958,6,9,,2,9,96,10,6004,2692,7,2024-09-10 06:30:38
6960,6962,11,6958,7,9,,2,10,96,11,6004,1926,5,2024-09-10 06:31:38
6959,6960,10,6958,7,9,,2,10,96,10,6005,2296,5,2024-09-10 06:32:38
6956,6958,10,6954,6,9,,2,9,96,10,6007,2588,0,2024-09-10 06:33:38
6957,6959,10,6955,6,9,,2,9,96,10,6008,2644,3,2024-09-10 06:34:39
6957,6959,10,6955,7,9,,2,10,96,10,6008,2152,8,2024-09-10 06:35:39
6958,6960,10,6956,7,9,,2,10,96,10,6008,2230,7,2024-09-10 06:36:39
6958,6960,10,6957,6,9,,2,9,96,10,6009,2547,2,2024-09-10 06:37:39
6957,6960,10,6955,6,9,,2,9,96,10,6005,2347,8,2024-09-10 06:38:39
6957,6959,10,6956,6,9,,2,9,96,10,6006,2591,0,2024-09-10 06:39:40
6958,6960,10,6956,6,9,,2,9,96,10,6006,2544,8,2024-09-10 06:40:40
6957,6958,10,6955,7,9,,2,10,96,11,6007,1630,5,2024-09-10 06:41:40
6957,6958,10,6955,6,8,,2,9,96,10,6006,2460,0,2024-09-10 06:42:40
6956,6958,10,6954,6,9,,2,9,96,10,6006,2578,6,2024-09-10 06:43:40
6954,6956,10,6952,7,9,,2,10,96,10,6017,2214,2,2024-09-10 06:44:41
6956,6957,10,6954,6,9,,2,9,96,10,6007,2572,3,2024-09-10 06:45:41
6957,6958,10,6956,6,9,,2,10,96,10,6003,2362,3,2024-09-10 06:46:41
6960,6962,10,6959,6,9,,2,9,96,10,6005,2663,5,2024-09-10 06:47:41
6958,6959,10,6957,6,8,,2,9,95,10,6005,2503,0,2024-09-10 06:48:42
6957,6959,10,6956,6,9,,2,9,96,10,6009,2611,5,2024-09-10 06:49:42
6959,6961,10,6958,6,9,,2,9,96,10,6007,2348,0,2024-09-10 06:50:42
6956,6957,10,6955,6,9,,2,9,96,10,6007,2628,3,2024-09-10 06:51:43
6960,6962,10,6959,6,9,,2,9,96,10,6007,2578,6,2024-09-10 06:52:43
6958,6959,10,6956,7,9,,2,9,95,10,6005,1966,7,2024-09-10 06:53:43
6957,6959,10,6956,6,9,,2,9,96,10,6009,2648,7,2024-09-10 06:54:44
6956,6959,10,6954,6,9,,2,9,96,10,6007,2638,4,2024-09-10 06:55:44
6952,6954,11,6951,9,10,,3,11,96,11,6009,1154,2,2024-09-10 06:56:45
6958,6959,10,6957,6,8,,2,9,96,10,6009,2324,2,2024-09-10 06:57:45
6960,6961,10,6959,6,9,,2,9,96,10,6012,2647,0,2024-09-10 06:58:45
6963,6964,10,6962,6,9,,2,9,96,10,6011,2664,3,2024-09-10 07:00:46
6961,6963,10,6959,7,9,,2,10,96,10,6011,2261,0,2024-09-10 07:01:46
6960,6961,10,6959,6,9,,2,9,96,10,6009,2372,5,2024-09-10 07:02:46
6960,6962,10,6959,6,9,,2,9,96,10,6009,2723,8,2024-09-10 07:03:46
6929,6930,13,6927,9,11,,2,12,97,12,6006,1791,4,2024-09-10 07:04:46
6956,6957,10,6955,6,9,,2,9,96,10,6007,2747,2,2024-09-10 07:05:47
6955,6956,10,6954,6,9,,2,9,96,10,6008,2500,2,2024-09-10 07:06:47
6957,6958,10,6956,6,9,,2,9,96,10,6006,2459,0,2024-09-10 07:07:47
6955,6956,10,6954,6,9,,2,9,96,10,6008,2692,3,2024-09-10 07:08:47
6955,6956,10,6954,6,9,,2,9,96,10,6014,2545,0,2024-09-10 07:09:47
6956,6958,10,6955,6,9,,2,9,96,10,6004,2553,6,2024-09-10 07:10:48
6959,6960,10,6957,7,9,,2,10,96,10,6006,2193,6,2024-09-10 07:11:48
6956,6958,10,6955,6,9,,2,9,96,10,6006,2672,3,2024-09-10 07:12:48
6958,6960,10,6956,6,9,,2,9,96,10,6007,2691,0,2024-09-10 07:13:48
6957,6958,10,6956,6,9,,2,9,96,10,6007,2563,3,2024-09-10 07:14:48
6958,6959,16,6957,15,15,,3,15,96,15,5995,531,0,2024-09-10 07:15:49
6955,6956,10,6954,6,9,,2,9,96,10,6008,2415,0,2024-09-10 07:16:49
6954,6955,10,6954,6,9,,2,9,96,10,6005,2469,2,2024-09-10 07:17:50
6955,6957,10,6954,7,9,,3,9,95,10,6002,1336,6,2024-09-10 07:18:50
6956,6958,10,6955,7,9,,2,10,96,10,6006,2323,7,2024-09-10 07:19:51
6956,6958,12,6955,10,11,,3,10,96,11,6003,1425,5,2024-09-10 07:20:51
6958,6959,10,6957,6,9,,2,9,96,10,6008,2530,0,2024-09-10 07:21:51
6957,6958,10,6956,6,9,,2,9,96,10,6004,2604,0,2024-09-10 07:22:52
6954,6956,10,6953,6,9,,2,9,96,10,6004,2608,0,2024-09-10 07:23:52
6955,6957,10,6954,7,9,,2,10,96,10,5998,2464,4,2024-09-10 07:24:53
6953,6955,22,6951,20,21,,4,15,97,16,6007,525,4,2024-09-10 07:25:53
6970,6971,11,6968,8,10,,2,10,96,10,6009,1822,2,2024-09-10 07:26:53
6974,6976,10,6972,6,9,,2,9,96,10,6015,2726,7,2024-09-10 07:27:54
6974,6975,10,6972,6,9,,2,10,96,10,6009,2584,0,2024-09-10 07:28:54
6972,6974,10,6970,6,9,,2,9,96,10,6010,2553,5,2024-09-10 07:29:54
6976,6979,10,6974,6,9,,2,9,96,10,6011,2671,6,2024-09-10 07:30:54
6977,6979,10,6975,6,9,,2,9,96,10,6013,2729,9,2024-09-10 07:31:54
6979,6980,10,6977,6,9,,2,9,96,10,6010,2633,2,2024-09-10 07:32:54
6979,6980,10,6977,6,9,,2,9,96,10,6008,2731,7,2024-09-10 07:33:55
6980,6982,10,6978,6,9,,2,9,96,10,6010,2642,0,2024-09-10 07:34:55
6979,6980,10,6977,6,9,,2,9,96,10,6009,2686,6,2024-09-10 07:35:55
6979,6981,10,6977,6,9,,2,9,96,10,6010,2703,2,2024-09-10 07:36:55
6978,6979,10,6977,6,9,,3,10,95,10,6011,2876,2,2024-09-10 07:37:55
6979,6981,10,6976,6,9,,2,9,96,10,6013,2707,6,2024-09-10 07:38:55
6978,6979,10,6976,6,9,,2,9,96,10,6011,2700,0,2024-09-10 07:39:55
6976,6977,10,6975,6,9,,2,9,96,10,6009,2675,0,2024-09-10 07:40:56
6977,6978,10,6976,6,9,,2,9,96,10,6009,2653,2,2024-09-10 07:41:56
6979,6980,10,6978,8,9,,3,10,95,10,6007,1416,3,2024-09-10 07:42:56
6978,6980,10,6975,6,9,,2,10,96,10,6008,2442,5,2024-09-10 07:43:56
6978,6979,10,6977,6,9,,2,10,96,10,6009,2534,3,2024-09-10 07:44:56
6976,6977,10,6975,6,9,,2,10,96,10,6011,2571,0,2024-09-10 07:45:56
6975,6977,10,6973,6,9,,2,9,96,10,6013,2591,0,2024-09-10 07:46:56
6977,6978,10,6975,6,9,,2,9,96,10,6011,2348,2,2024-09-10 07:47:57
6978,6980,10,6976,6,9,,2,9,96,10,6011,2669,0,2024-09-10 07:48:57
6976,6978,10,6973,6,9,,2,9,96,10,6011,2629,5,2024-09-10 07:49:57
6977,6978,10,6975,6,9,,2,9,96,10,6011,2639,2,2024-09-10 07:50:57
6977,6979,10,6976,6,9,,2,9,96,10,6011,2604,3,2024-09-10 07:51:57
6978,6980,10,6976,7,9,,2,10,96,10,6009,1840,4,2024-09-10 07:52:58
6979,6980,10,6977,6,9,,2,10,96,10,6009,2638,0,2024-09-10 07:53:58
6976,6978,10,6974,6,9,,2,10,96,10,6009,2294,7,2024-09-10 07:54:58
6977,6979,10,6975,6,9,,2,9,96,10,6009,2631,0,2024-09-10 07:55:58
6976,6978,10,6974,6,9,,2,9,96,10,6009,2731,6,2024-09-10 07:56:58
6977,6978,10,6975,6,9,,2,9,96,10,6010,2673,0,2024-09-10 07:57:58
6976,6978,10,6975,6,8,,2,9,96,9,6009,2401,0,2024-09-10 07:58:59
6976,6977,10,6975,6,9,,2,9,96,10,6011,2672,0,2024-09-10 08:00:59
6977,6979,10,6975,6,9,,2,9,96,10,6010,2659,2,2024-09-10 08:01:59
6977,6979,10,6975,6,9,,2,9,96,10,6011,2595,0,2024-09-10 08:02:59
6978,6979,12,6976,10,11,,3,11,96,11,6011,1102,5,2024-09-10 08:03:59
6978,6980,10,6975,6,9,,2,10,96,10,6011,2628,5,2024-09-10 08:04:59
6975,6977,10,6973,6,9,,2,9,96,10,6010,2595,2,2024-09-10 08:05:59
6976,6978,10,6975,6,9,,2,10,96,10,6009,2491,3,2024-09-10 08:07:00
6977,6979,10,6975,7,9,,2,10,96,10,6009,2424,5,2024-09-10 08:08:00
6977,6979,10,6975,6,9,,2,9,96,10,6008,2651,0,2024-09-10 08:09:00
6978,6979,10,6976,7,9,,2,10,96,10,6010,2294,0,2024-09-10 08:10:00
6975,6977,10,6973,7,9,,2,10,96,10,6009,2406,2,2024-09-10 08:11:00
6974,6977,11,6972,8,10,,2,10,96,10,6008,1738,4,2024-09-10 08:12:00
6978,6981,12,6975,10,11,,3,11,96,12,6010,1247,8,2024-09-10 08:13:00
6976,6978,10,6975,6,9,,2,9,96,10,6009,2621,4,2024-09-10 08:14:00
6975,6977,10,6974,6,9,,2,9,96,10,6009,2696,0,2024-09-10 08:15:01
6977,6979,10,6975,7,9,,2,10,96,10,6007,2155,0,2024-09-10 08:16:01
6976,6977,10,6974,6,9,,2,9,96,10,6006,2509,7,2024-09-10 08:17:01
6978,6980,10,6975,6,9,,2,10,96,10,6007,2558,7,2024-09-10 08:18:01
6975,6976,10,6974,6,9,,2,10,96,10,6008,2308,0,2024-09-10 08:19:01
6974,6975,10,6973,6,9,,2,9,96,10,6008,2580,0,2024-09-10 08:20:02
6974,6975,10,6973,6,9,,2,9,96,10,6008,2690,0,2024-09-10 08:21:02
6977,6979,10,6975,8,9,,2,10,96,10,6007,1613,0,2024-09-10 08:22:02
6977,6979,10,6975,6,9,,2,10,96,10,6008,2606,7,2024-09-10 08:23:02
6976,6978,10,6974,7,9,,2,10,96,10,6011,2329,8,2024-09-10 08:24:02
6977,6979,10,6974,6,9,,2,9,96,10,6008,2676,7,2024-09-10 08:25:02
6975,6976,10,6974,6,9,,2,9,96,10,6002,2580,2,2024-09-10 08:26:02
6977,6979,10,6976,8,9,,3,10,96,11,6007,1507,0,2024-09-10 08:27:03
6975,6976,10,6974,6,9,,2,9,96,10,6008,2636,0,2024-09-10 08:28:03
6976,6978,15,6975,13,14,,3,14,96,15,6010,648,0,2024-09-10 08:29:04
6975,6976,10,6974,6,9,,2,9,96,10,6009,2616,2,2024-09-10 08:30:04
6977,6978,10,6976,6,9,,2,10,96,10,6009,2519,3,2024-09-10 08:31:04
6976,6977,10,6975,6,9,,2,10,96,10,6009,2534,2,2024-09-10 08:32:05
6976,6977,10,6975,6,9,,2,9,96,10,6010,2511,0,2024-09-10 08:33:05
6976,6977,10,6975,6,9,,2,9,96,10,6011,2502,3,2024-09-10 08:34:05
6973,6974,10,6972,6,9,,2,9,96,10,6013,2543,2,2024-09-10 08:35:05
6976,6978,10,6975,6,9,,2,9,96,10,6009,2640,2,2024-09-10 08:36:05
6976,6977,10,6975,6,9,,2,9,96,10,6010,2635,0,2024-09-10 08:37:05
6976,6978,10,6975,6,9,,2,9,96,10,6009,2587,0,2024-09-10 08:38:05
6978,6979,10,6977,6,9,,2,9,96,10,6009,2620,4,2024-09-10 08:39:06
6977,6978,10,6975,6,9,,2,9,96,10,6010,2614,6,2024-09-10 08:40:06
6976,6977,0,6975,0,0,,1,3,100,3,6010,0,0,2024-09-10 08:41:06
6978,6979,0,6976,0,0,,1,2,100,3,6011,0,6,2024-09-10 08:42:06
6976,6977,0,6974,0,0,,1,2,100,2,6011,0,0,2024-09-10 08:43:06
6977,6978,0,6975,0,0,,1,2,100,2,6011,0,0,2024-09-10 08:44:06
6976,6977,0,6974,0,0,,1,2,100,2,6010,0,0,2024-09-10 08:45:06
6976,6977,0,6974,0,0,,1,2,100,2,6011,0,5,2024-09-10 08:46:06
6977,6978,0,6976,0,0,,1,2,100,2,6010,0,0,2024-09-10 08:47:06
6976,6978,0,6975,0,0,,1,2,100,2,6011,0,4,2024-09-10 08:48:06
6975,6977,0,6974,0,0,,1,2,100,2,6010,0,7,2024-09-10 08:49:06
6978,6979,0,6976,0,0,,1,2,100,2,6009,0,2,2024-09-10 08:50:06
6977,6979,0,6976,0,0,,1,2,100,2,6010,0,2,2024-09-10 08:51:06
6977,6979,0,6975,0,0,,1,2,100,2,6009,0,7,2024-09-10 08:52:06
6976,6977,0,6975,0,0,,1,2,100,2,6009,0,3,2024-09-10 08:53:06
6978,6980,0,6977,0,0,,1,2,100,2,6009,0,2,2024-09-10 08:54:06
6977,6978,0,6975,0,0,,1,2,100,2,6009,0,6,2024-09-10 08:55:06
6977,6979,0,6976,0,0,,1,2,100,2,6009,0,0,2024-09-10 08:56:06
6977,6979,0,6976,0,0,,1,2,100,2,6009,0,5,2024-09-10 08:57:06
6977,6979,0,6975,0,0,,1,2,100,2,6007,0,7,2024-09-10 08:58:07
6977,6978,0,6975,0,0,,1,2,100,2,6007,0,0,2024-09-10 09:00:07
6976,6978,0,6974,0,0,,1,2,100,2,6007,0,0,2024-09-10 09:01:09
6978,6979,0,6976,0,0,,1,2,100,2,6008,0,0,2024-09-10 09:02:10
6977,6979,0,6976,0,0,,1,2,100,2,6006,0,6,2024-09-10 09:03:10
6977,6978,0,6976,0,0,,1,2,100,2,6005,0,2,2024-09-10 09:04:10
6977,6978,0,6976,0,0,,1,2,100,2,6004,0,0,2024-09-10 09:05:10
6977,6979,0,6976,0,0,,1,2,100,2,6005,0,4,2024-09-10 09:06:10
6976,6977,0,6974,0,0,,1,2,100,2,6005,0,6,2024-09-10 09:07:11
6976,6977,0,6974,0,0,,1,2,100,2,6005,0,3,2024-09-10 09:08:11
6976,6978,0,6975,0,0,,1,2,100,2,6005,0,7,2024-09-10 09:09:11
6977,6978,0,6976,0,0,,1,2,100,2,6006,0,2,2024-09-10 09:10:11
6977,6978,0,6976,0,0,,1,2,100,2,6006,0,7,2024-09-10 09:11:11
6975,6976,0,6975,0,0,,1,2,100,2,6005,0,0,2024-09-10 09:12:11
6976,6978,0,6975,0,0,,1,2,100,2,6004,0,4,2024-09-10 09:13:11
6977,6978,0,6975,0,0,,1,2,100,2,6005,0,6,2024-09-10 09:14:11
6977,6978,0,6977,0,0,,1,2,100,2,6005,0,3,2024-09-10 09:15:11
6975,6975,0,6975,0,0,,1,2,100,2,6006,0,3,2024-09-10 09:16:11
6978,6979,0,6977,0,0,,1,2,100,2,6005,0,2,2024-09-10 09:17:11
6977,6978,0,6976,0,0,,1,2,100,2,6006,0,4,2024-09-10 09:18:11
6977,6978,0,6976,0,0,,1,2,100,2,6007,0,0,2024-09-10 09:19:11
6976,6977,0,6975,0,0,,1,2,100,2,6006,0,6,2024-09-10 09:20:11
6977,6978,0,6976,0,0,,1,2,100,2,6007,0,5,2024-09-10 09:21:11
6978,6980,0,6977,0,0,,1,2,100,2,6006,0,0,2024-09-10 09:22:12
6977,6978,0,6976,0,0,,1,2,100,2,6006,0,3,2024-09-10 09:23:12
6977,6978,0,6976,0,0,,1,2,100,2,6004,0,0,2024-09-10 09:24:13
6976,6978,0,6975,0,0,,1,2,100,2,6004,0,6,2024-09-10 09:25:13
6977,6978,0,6976,0,0,,1,2,100,2,6004,0,4,2024-09-10 09:26:12
6976,6977,0,6975,0,0,,1,2,100,2,6005,0,5,2024-09-10 09:27:12
6977,6978,0,6976,0,0,,1,2,100,2,6005,0,0,2024-09-10 09:28:12
6977,6978,0,6976,0,0,,1,2,100,2,6002,0,0,2024-09-10 09:29:12
6976,6978,0,6975,0,0,,1,2,100,2,6002,0,3,2024-09-10 09:30:12
6976,6977,0,6975,0,0,,1,2,100,2,6002,0,0,2024-09-10 09:31:13
6976,6977,0,6975,0,0,,1,2,100,2,6003,0,2,2024-09-10 09:32:13
6976,6977,0,6974,0,0,,1,2,100,2,6003,0,5,2024-09-10 09:33:13
6976,6977,0,6974,0,0,,1,2,100,2,6003,0,4,2024-09-10 09:34:14
6976,6978,0,6975,0,0,,1,2,100,2,6001,0,2,2024-09-10 09:35:14
6975,6976,0,6973,0,0,,1,2,100,2,6004,0,0,2024-09-10 09:36:14
6978,6980,0,6976,0,0,,1,2,100,2,6003,0,5,2024-09-10 09:37:14
6977,6978,0,6976,0,0,,1,2,100,2,6005,0,5,2024-09-10 09:38:14
6978,6979,0,6976,0,0,,1,2,100,2,6003,0,2,2024-09-10 09:39:14
6977,6978,0,6976,0,0,,1,2,100,2,6003,0,0,2024-09-10 09:40:15
6977,6977,0,6976,0,0,,1,2,100,2,6003,0,4,2024-09-10 09:41:14
6978,6980,0,6977,0,0,,1,2,100,2,6004,0,5,2024-09-10 09:42:15
6978,6979,0,6977,0,0,,1,2,100,2,6002,0,2,2024-09-10 09:43:14
6977,6979,0,6976,0,0,,1,2,100,2,6003,0,6,2024-09-10 09:44:14
6978,6979,0,6977,0,0,,1,2,100,2,6003,0,3,2024-09-10 09:45:14
6977,6978,0,6976,0,0,,1,2,100,2,6003,0,0,2024-09-10 09:46:14
6976,6977,0,6975,0,0,,1,2,100,2,6002,0,0,2024-09-10 09:47:14
6978,6979,0,6976,0,0,,1,2,100,2,6002,0,2,2024-09-10 09:48:14
6978,6979,0,6976,0,0,,1,2,100,2,6002,0,6,2024-09-10 09:49:14
6978,6979,0,6976,0,0,,1,2,100,2,6003,0,2,2024-09-10 09:50:15
6979,6980,0,6978,0,0,,1,2,100,2,6001,0,6,2024-09-10 09:51:15
6977,6978,0,6977,0,0,,1,2,100,2,6000,0,0,2024-09-10 09:52:15
6977,6978,0,6976,0,0,,1,2,100,2,6001,0,0,2024-09-10 09:53:15
6977,6978,0,6976,0,0,,1,2,100,2,6001,0,6,2024-09-10 09:54:15
6977,6979,0,6975,0,0,,1,2,100,2,6001,0,7,2024-09-10 09:55:15
6978,6980,0,6977,0,0,,1,2,100,2,6000,0,2,2024-09-10 09:56:15
6976,6977,0,6975,0,0,,1,2,100,2,6001,0,2,2024-09-10 09:57:15
6979,6981,0,6977,0,0,,1,2,100,2,6001,0,5,2024-09-10 09:58:15
6977,6979,0,6975,0,0,,1,2,100,2,6000,0,0,2024-09-10 10:00:15
6977,6979,0,6976,0,0,,1,2,100,2,6001,0,6,2024-09-10 10:01:15
6976,6978,0,6975,0,0,,1,2,100,2,6002,0,3,2024-09-10 10:02:15
6977,6978,0,6976,0,0,,1,2,100,2,6002,0,0,2024-09-10 10:03:17
6979,6980,0,6977,0,0,,1,2,100,2,6002,0,3,2024-09-10 10:04:17
6978,6980,0,6977,0,0,,1,2,100,2,6000,0,0,2024-09-10 10:05:17
6977,6979,0,6976,0,0,,1,2,100,2,6002,0,2,2024-09-10 10:06:17
6977,6978,0,6976,0,0,,1,2,100,2,6002,0,0,2024-09-10 10:07:17
6977,6978,0,6976,0,0,,1,2,100,2,6001,0,3,2024-09-10 10:08:17
6977,6979,0,6976,0,0,,1,2,100,2,6001,0,4,2024-09-10 10:09:17
6978,6979,0,6976,0,0,,1,2,100,2,6002,0,4,2024-09-10 10:10:17
6977,6978,0,6975,0,0,,1,2,100,2,6002,0,6,2024-09-10 10:11:17
6976,6977,0,6975,0,0,,1,2,100,2,6002,0,5,2024-09-10 10:12:18
6977,6978,0,6976,0,0,,1,2,100,2,6002,0,3,2024-09-10 10:13:17
6978,6979,0,6976,0,0,,1,2,100,2,6001,0,0,2024-09-10 10:14:18
6978,6979,0,6977,0,0,,1,2,100,2,6001,0,0,2024-09-10 10:15:18
6979,6980,0,6978,0,0,,1,2,100,2,6002,0,0,2024-09-10 10:16:18
6977,6979,0,6976,0,0,,1,2,100,2,6002,0,3,2024-09-10 10:17:18
6979,6980,0,6977,0,0,,1,2,100,2,6002,0,6,2024-09-10 10:18:18
6977,6978,0,6976,0,0,,1,2,100,2,6002,0,3,2024-09-10 10:19:18
6976,6977,10,6975,6,9,,2,10,96,10,6002,2685,4,2024-09-10 10:20:18
6978,6979,10,6976,6,9,,2,10,96,10,6002,2493,3,2024-09-10 10:21:20
6976,6977,10,6975,6,9,,2,10,96,10,6003,2606,4,2024-09-10 10:22:20
6977,6979,10,6975,6,9,,2,10,96,10,6002,2573,0,2024-09-10 10:23:20
6977,6979,10,6975,6,9,,2,10,96,10,6001,2821,8,2024-09-10 10:24:21
6975,6977,0,6974,0,0,,1,2,100,3,6001,0,6,2024-09-10 10:25:21
6979,6980,0,6977,0,0,,1,2,100,2,6002,0,0,2024-09-10 10:26:21
6978,6979,0,6977,0,0,,1,2,100,2,6001,0,6,2024-09-10 10:27:21
6976,6978,0,6974,0,0,,1,2,100,2,6001,0,7,2024-09-10 10:28:21
6978,6979,0,6976,0,0,,1,2,100,2,6002,0,4,2024-09-10 10:29:22
6977,6979,0,6976,0,0,,1,2,100,2,6002,0,0,2024-09-10 10:30:21
6977,6978,0,6975,0,0,,1,2,100,2,6003,0,4,2024-09-10 10:31:21
6976,6977,0,6975,0,0,,1,2,100,2,6003,0,0,2024-09-10 10:32:22
6976,6978,0,6975,0,0,,1,2,100,2,6003,0,0,2024-09-10 10:33:23
6977,6979,0,6976,0,0,,1,2,100,2,6002,0,2,2024-09-10 10:34:23
6976,6978,0,6975,0,0,,1,2,100,2,6003,0,0,2024-09-10 10:35:24
6976,6977,0,6974,0,0,,1,2,100,2,6003,0,2,2024-09-10 10:36:25
6977,6979,0,6975,0,0,,1,2,100,2,6004,0,6,2024-09-10 10:37:25
6976,6978,0,6974,0,0,,1,2,100,2,6003,0,3,2024-09-10 10:38:25
6977,6978,0,6975,0,0,,1,2,100,2,6004,0,5,2024-09-10 10:39:25
6977,6978,0,6976,0,0,,1,2,100,2,6004,0,6,2024-09-10 10:40:25
6979,6980,0,6977,0,0,,1,2,100,2,6004,0,2,2024-09-10 10:41:26
6977,6978,0,6975,0,0,,1,2,100,2,6005,0,6,2024-09-10 10:42:26
6977,6978,0,6975,0,0,,1,2,100,2,6004,0,4,2024-09-10 10:43:26
6977,6978,0,6975,0,0,,1,2,100,2,6005,0,6,2024-09-10 10:44:26
6976,6978,0,6974,0,0,,1,2,100,2,6005,0,7,2024-09-10 10:45:26
6976,6978,0,6974,0,0,,1,2,100,2,6005,0,7,2024-09-10 10:46:28
6975,6977,0,6974,0,0,,1,2,100,2,6005,0,2,2024-09-10 10:47:30
6977,6979,0,6976,0,0,,1,2,100,2,6004,0,5,2024-09-10 10:48:30
6977,6978,0,6975,0,0,,1,2,100,2,6004,0,0,2024-09-10 10:49:30
6976,6977,0,6974,0,0,,1,2,100,2,6004,0,4,2024-09-10 10:50:31
6977,6978,0,6976,0,0,,1,2,100,2,6005,0,0,2024-09-10 10:51:31
6977,6978,0,6975,0,0,,1,2,100,2,6005,0,3,2024-09-10 10:52:31
6976,6978,0,6975,0,0,,1,2,100,2,6003,0,4,2024-09-10 10:53:31
6977,6979,0,6975,0,0,,1,2,100,2,6003,0,6,2024-09-10 10:54:31
6976,6978,0,6974,0,0,,1,2,100,2,6003,0,2,2024-09-10 10:55:31
6975,6977,0,6973,0,0,,1,2,100,2,6003,0,4,2024-09-10 10:56:31
6977,6978,0,6975,0,0,,1,2,100,2,6004,0,0,2024-09-10 10:57:31
6976,6977,0,6974,0,0,,1,2,100,2,6004,0,0,2024-09-10 10:58:31
6976,6978,0,6974,0,0,,1,2,100,2,6002,0,7,2024-09-10 11:00:31
6977,6978,0,6975,0,0,,1,2,100,2,6003,0,0,2024-09-10 11:01:31
6975,6977,0,6973,0,0,,1,2,100,2,6004,0,6,2024-09-10 11:02:31
6976,6978,0,6974,0,0,,1,2,100,2,6004,0,0,2024-09-10 11:03:31
6977,6978,0,6975,0,0,,1,2,100,2,6004,0,0,2024-09-10 11:04:31
6978,6979,0,6976,0,0,,1,2,100,2,6004,0,2,2024-09-10 11:05:31
6977,6979,0,6975,0,0,,1,2,100,2,6003,0,4,2024-09-10 11:06:31
6976,6977,0,6974,0,0,,1,2,100,2,6002,0,0,2024-09-10 11:07:31
6975,6977,0,6974,0,0,,1,2,100,2,6002,0,0,2024-09-10 11:08:31
6977,6978,0,6976,0,0,,1,2,100,2,6003,0,2,2024-09-10 11:09:31
6976,6978,0,6975,0,0,,1,2,100,2,6001,0,0,2024-09-10 11:10:31
6976,6977,0,6975,0,0,,1,2,100,2,6000,0,0,2024-09-10 11:11:31
6975,6976,0,6974,0,0,,1,2,100,2,5998,0,2,2024-09-10 11:12:31
6975,6976,0,6973,0,0,,1,2,100,2,5997,0,4,2024-09-10 11:13:31
6977,6979,0,6975,0,0,,1,2,100,2,5997,0,8,2024-09-10 11:14:31
6976,6978,0,6975,0,0,,1,2,100,2,5997,0,2,2024-09-10 11:15:31
6977,6979,0,6976,0,0,,1,2,100,2,5997,0,5,2024-09-10 11:16:31
6977,6978,0,6975,0,0,,1,2,100,2,5998,0,4,2024-09-10 11:17:31
6977,6978,0,6976,0,0,,1,2,100,2,5999,0,4,2024-09-10 11:18:31
6977,6978,0,6975,0,0,,1,2,100,2,5998,0,6,2024-09-10 11:19:32
6976,6977,0,6974,0,0,,1,2,100,2,5998,0,4,2024-09-10 11:20:32
6977,6977,0,6975,0,0,,1,2,100,2,5999,0,4,2024-09-10 11:21:32
6976,6978,0,6975,0,0,,1,2,100,2,5999,0,3,2024-09-10 11:22:32
6976,6977,0,6975,0,0,,1,2,100,2,6000,0,4,2024-09-10 11:23:33
6976,6978,0,6975,0,0,,1,2,100,2,6001,0,5,2024-09-10 11:24:33
6976,6977,0,6975,0,0,,1,2,100,2,6000,0,3,2024-09-10 11:25:33
6975,6976,0,6975,0,0,,1,2,100,2,6000,0,0,2024-09-10 11:26:33
6977,6978,0,6977,0,0,,1,2,100,2,6001,0,3,2024-09-10 11:27:34
6978,6979,0,6978,0,0,,1,2,100,2,6002,0,0,2024-09-10 11:28:35
6978,6979,0,6977,0,0,,1,2,100,2,6003,0,4,2024-09-10 11:29:35
6976,6977,0,6976,0,0,,1,2,100,2,6002,0,0,2024-09-10 11:30:35
6977,6977,0,6976,0,0,,1,2,100,2,6001,0,3,2024-09-10 11:31:36
6977,6977,0,6976,0,0,,1,2,100,2,6001,0,3,2024-09-10 11:32:35
6975,6977,0,6974,0,0,,1,2,100,2,6002,0,0,2024-09-10 11:33:35
6978,6979,0,6977,0,0,,1,2,100,2,6004,0,6,2024-09-10 11:34:35
6978,6978,0,6978,0,0,,1,2,100,2,6003,0,2,2024-09-10 11:35:35
6976,6977,0,6976,0,0,,1,2,100,2,6003,0,3,2024-09-10 11:36:36
6976,6975,0,6976,0,0,,1,2,100,2,6002,0,5,2024-09-10 11:37:36
6977,6977,0,6976,0,0,,1,2,100,2,6003,0,3,2024-09-10 11:38:36
6976,6977,0,6975,0,0,,1,2,100,2,6003,0,3,2024-09-10 11:39:36
6975,6976,0,6975,0,0,,1,2,100,2,6004,0,4,2024-09-10 11:40:36
6977,6977,0,6976,0,0,,1,2,100,2,6004,0,3,2024-09-10 11:41:36
