P1_75,csvTime,P1_66
0,2024-09-08 03:21:33,310
0,2024-09-08 03:22:34,288
0,2024-09-08 03:23:34,299
0,2024-09-08 03:24:34,295
0,2024-09-08 03:25:34,283
0,2024-09-08 03:26:33,288
0,2024-09-08 03:27:34,310
0,2024-09-08 03:28:33,310
0,2024-09-08 03:29:34,296
0,2024-09-08 03:30:34,297
0,2024-09-08 03:31:34,288
0,2024-09-08 03:32:34,284
0,2024-09-08 03:33:34,332
0,2024-09-08 03:34:33,294
0,2024-09-08 03:35:34,289
0,2024-09-08 03:36:34,286
0,2024-09-08 03:37:34,296
0,2024-09-08 03:38:34,299
0,2024-09-08 03:39:34,307
0,2024-09-08 03:40:34,294
0,2024-09-08 03:41:34,283
0,2024-09-08 03:42:33,300
0,2024-09-08 03:43:33,263
0,2024-09-08 03:44:34,286
0,2024-09-08 03:45:34,319
0,2024-09-08 03:46:33,269
0,2024-09-08 03:47:33,261
0,2024-09-08 03:48:34,250
0,2024-09-08 03:49:34,263
0,2024-09-08 03:50:34,269
0,2024-09-08 03:51:33,297
0,2024-09-08 03:52:34,225
0,2024-09-08 03:53:33,209
0,2024-09-08 03:54:34,380
0,2024-09-08 03:55:33,264
0,2024-09-08 03:56:34,291
0,2024-09-08 03:57:34,283
0,2024-09-08 03:58:34,283
0,2024-09-08 03:59:34,332
0,2024-09-08 04:00:34,307
0,2024-09-08 04:01:34,277
0,2024-09-08 04:02:33,332
0,2024-09-08 04:03:34,300
0,2024-09-08 04:04:34,225
0,2024-09-08 04:05:34,228
0,2024-09-08 04:06:33,340
0,2024-09-08 04:07:34,283
0,2024-09-08 04:08:34,283
0,2024-09-08 04:09:33,236
0,2024-09-08 04:10:33,294
0,2024-09-08 04:11:33,244
0,2024-09-08 04:12:33,338
0,2024-09-08 04:13:34,293
0,2024-09-08 04:14:33,275
0,2024-09-08 04:15:34,261
0,2024-09-08 04:16:34,261
0,2024-09-08 04:17:33,313
0,2024-09-08 04:18:34,251
0,2024-09-08 04:19:34,286
0,2024-09-08 04:20:34,280
0,2024-09-08 04:21:34,277
0,2024-09-08 04:22:33,285
0,2024-09-08 04:23:33,195
0,2024-09-08 04:24:34,228
0,2024-09-08 04:25:33,225
0,2024-09-08 04:26:34,291
0,2024-09-08 04:27:34,276
0,2024-09-08 04:28:34,288
0,2024-09-08 04:29:33,286
0,2024-09-08 04:30:34,283
0,2024-09-08 04:31:33,277
0,2024-09-08 04:32:33,304
0,2024-09-08 04:33:34,319
0,2024-09-08 04:34:33,294
0,2024-09-08 04:35:34,318
0,2024-09-08 04:36:34,299
0,2024-09-08 04:37:33,305
0,2024-09-08 04:38:33,283
0,2024-09-08 04:39:34,275
0,2024-09-08 04:40:34,294
0,2024-09-08 04:41:34,275
0,2024-09-08 04:42:34,294
0,2024-09-08 04:43:34,316
0,2024-09-08 04:44:34,325
0,2024-09-08 04:45:34,299
0,2024-09-08 04:46:34,285
0,2024-09-08 04:47:34,324
0,2024-09-08 04:48:34,305
0,2024-09-08 04:49:34,272
0,2024-09-08 04:50:34,273
0,2024-09-08 04:51:33,294
0,2024-09-08 04:52:33,321
0,2024-09-08 04:53:33,310
0,2024-09-08 04:54:34,305
0,2024-09-08 04:55:33,301
0,2024-09-08 04:56:34,307
0,2024-09-08 04:57:33,302
0,2024-09-08 04:58:34,315
0,2024-09-08 04:59:33,308
0,2024-09-08 05:00:33,316
0,2024-09-08 05:01:34,195
0,2024-09-08 05:02:34,316
0,2024-09-08 05:03:34,206
0,2024-09-08 05:04:33,286
0,2024-09-08 05:05:33,285
0,2024-09-08 05:06:34,222
0,2024-09-08 05:07:34,482
0,2024-09-08 05:08:34,288
0,2024-09-08 05:09:34,282
0,2024-09-08 05:10:33,297
0,2024-09-08 05:11:33,294
0,2024-09-08 05:12:33,299
0,2024-09-08 05:13:34,324
0,2024-09-08 05:14:34,292
0,2024-09-08 05:15:34,308
0,2024-09-08 05:16:34,330
0,2024-09-08 05:17:34,276
0,2024-09-08 05:18:34,291
0,2024-09-08 05:19:34,266
0,2024-09-08 05:20:33,302
0,2024-09-08 05:21:34,341
0,2024-09-08 05:22:34,286
0,2024-09-08 05:23:33,558
0,2024-09-08 05:24:33,321
0,2024-09-08 05:25:34,241
0,2024-09-08 05:26:34,215
0,2024-09-08 05:27:34,250
0,2024-09-08 05:28:34,276
0,2024-09-08 05:29:34,302
0,2024-09-08 05:30:34,287
0,2024-09-08 05:31:34,295
0,2024-09-08 05:32:34,291
0,2024-09-08 05:33:34,268
0,2024-09-08 05:34:34,307
0,2024-09-08 05:35:34,294
0,2024-09-08 05:36:33,288
0,2024-09-08 05:37:34,282
0,2024-09-08 05:38:33,283
0,2024-09-08 05:39:34,272
0,2024-09-08 05:40:34,285
0,2024-09-08 05:41:33,210
0,2024-09-08 05:42:34,214
0,2024-09-08 05:43:33,365
0,2024-09-08 05:44:34,197
0,2024-09-08 05:45:34,247
0,2024-09-08 05:46:34,269
0,2024-09-08 05:47:34,346
0,2024-09-08 05:48:33,360
0,2024-09-08 05:49:34,217
0,2024-09-08 05:50:34,233
0,2024-09-08 05:51:34,310
0,2024-09-08 05:52:34,378
0,2024-09-08 05:53:34,288
0,2024-09-08 05:54:34,341
0,2024-09-08 05:55:33,332
0,2024-09-08 05:56:33,314
0,2024-09-08 05:57:33,352
0,2024-09-08 05:58:34,313
0,2024-09-08 06:00:33,311
0,2024-09-08 06:01:33,305
0,2024-09-08 06:02:34,331
0,2024-09-08 06:03:34,319
0,2024-09-08 06:04:34,310
0,2024-09-08 06:05:34,303
0,2024-09-08 06:06:34,348
0,2024-09-08 06:07:34,297
0,2024-09-08 06:08:34,299
0,2024-09-08 06:09:34,280
0,2024-09-08 06:10:33,322
1,2024-09-08 06:11:34,321
1,2024-09-08 06:12:33,316
1,2024-09-08 06:13:34,305
1,2024-09-08 06:14:34,261
1,2024-09-08 06:15:33,277
35,2024-09-08 06:16:34,249
161,2024-09-08 06:17:33,180
175,2024-09-08 06:18:34,184
188,2024-09-08 06:19:34,195
172,2024-09-08 06:20:34,183
201,2024-09-08 06:21:34,189
213,2024-09-08 06:22:33,192
216,2024-09-08 06:23:34,192
202,2024-09-08 06:24:33,193
217,2024-09-08 06:25:33,186
211,2024-09-08 06:26:34,195
199,2024-09-08 06:27:33,195
202,2024-09-08 06:28:34,214
227,2024-09-08 06:29:33,255
263,2024-09-08 06:30:33,250
252,2024-09-08 06:31:34,236
293,2024-09-08 06:32:34,286
224,2024-09-08 06:33:33,219
169,2024-09-08 06:34:34,186
224,2024-09-08 06:35:34,206
252,2024-09-08 06:36:34,261
212,2024-09-08 06:37:33,202
196,2024-09-08 06:38:34,184
207,2024-09-08 06:39:34,192
202,2024-09-08 06:40:34,198
318,2024-09-08 06:41:33,300
290,2024-09-08 06:42:33,296
318,2024-09-08 06:43:33,288
307,2024-09-08 06:44:34,296
282,2024-09-08 06:45:34,302
290,2024-09-08 06:46:34,291
296,2024-09-08 06:47:34,292
326,2024-09-08 06:48:34,305
356,2024-09-08 06:49:34,377
387,2024-09-08 06:50:33,360
304,2024-09-08 06:51:34,321
271,2024-09-08 06:52:33,269
279,2024-09-08 06:53:33,270
356,2024-09-08 06:54:33,335
298,2024-09-08 06:55:33,294
318,2024-09-08 06:56:33,319
422,2024-09-08 06:57:34,429
453,2024-09-08 06:58:34,445
976,2024-09-08 08:00:34,963
986,2024-09-08 08:01:33,977
970,2024-09-08 08:02:33,998
951,2024-09-08 08:03:33,946
980,2024-09-08 08:04:33,981
943,2024-09-08 08:05:33,964
943,2024-09-08 08:06:34,979
995,2024-09-08 08:07:33,946
1019,2024-09-08 08:08:33,1024
958,2024-09-08 08:09:34,963
1014,2024-09-08 08:10:34,1037
994,2024-09-08 08:11:34,993
970,2024-09-08 08:12:33,949
967,2024-09-08 08:13:33,980
965,2024-09-08 08:14:34,955
455,2024-09-08 08:15:33,511
396,2024-09-08 08:16:33,372
373,2024-09-08 08:17:33,352
178,2024-09-08 08:18:34,184
139,2024-09-08 08:19:34,195
263,2024-09-08 08:20:34,242
273,2024-09-08 08:21:33,319
278,2024-09-08 08:22:33,306
262,2024-09-08 08:23:34,244
501,2024-09-08 08:24:34,473
291,2024-09-08 08:25:34,291
425,2024-09-08 08:26:34,0
441,2024-09-08 08:27:34,0
445,2024-09-08 08:28:34,0
453,2024-09-08 08:29:34,0
459,2024-09-08 08:30:33,0
396,2024-09-08 08:31:33,0
379,2024-09-08 08:32:34,0
406,2024-09-08 08:33:33,0
374,2024-09-08 08:34:34,0
551,2024-09-08 08:35:34,0
425,2024-09-08 08:36:33,0
392,2024-09-08 08:37:33,0
384,2024-09-08 08:38:33,0
508,2024-09-08 08:39:33,0
358,2024-09-08 08:40:34,0
414,2024-09-08 08:41:33,0
400,2024-09-08 08:42:34,0
417,2024-09-08 08:43:33,0
411,2024-09-08 08:44:34,0
436,2024-09-08 08:45:33,0
475,2024-09-08 08:46:34,0
417,2024-09-08 08:47:34,0
400,2024-09-08 08:48:33,0
395,2024-09-08 08:49:33,0
500,2024-09-08 08:50:33,0
458,2024-09-08 08:51:34,0
406,2024-09-08 08:52:33,0
392,2024-09-08 08:53:34,0
444,2024-09-08 08:54:34,0
389,2024-09-08 08:55:33,0
454,2024-09-08 08:56:33,0
402,2024-09-08 08:57:33,0
384,2024-09-08 08:58:33,0
400,2024-09-08 09:00:33,0
396,2024-09-08 09:01:33,0
439,2024-09-08 09:02:34,0
420,2024-09-08 09:03:33,0
439,2024-09-08 09:04:34,0
405,2024-09-08 09:05:34,0
390,2024-09-08 09:06:33,0
376,2024-09-08 09:07:34,0
357,2024-09-08 09:08:34,0
387,2024-09-08 09:09:33,0
481,2024-09-08 09:10:34,0
381,2024-09-08 09:11:33,0
376,2024-09-08 09:12:33,0
494,2024-09-08 09:13:33,0
372,2024-09-08 09:14:34,0
378,2024-09-08 09:15:33,0
384,2024-09-08 09:16:34,0
406,2024-09-08 09:17:34,0
403,2024-09-08 09:18:33,0
401,2024-09-08 09:19:33,0
378,2024-09-08 09:20:33,0
375,2024-09-08 09:21:33,0
365,2024-09-08 09:22:33,0
359,2024-09-08 09:23:33,0
365,2024-09-08 09:24:33,0
389,2024-09-08 09:25:33,0
505,2024-09-08 09:26:33,0
405,2024-09-08 09:27:34,0
384,2024-09-08 09:28:34,0
431,2024-09-08 09:29:34,0
398,2024-09-08 09:30:33,0
345,2024-09-08 09:31:34,0
376,2024-09-08 09:32:33,0
401,2024-09-08 09:33:34,0
400,2024-09-08 09:34:33,0
522,2024-09-08 09:35:34,0
389,2024-09-08 09:36:33,0
398,2024-09-08 09:37:33,0
403,2024-09-08 09:38:33,0
453,2024-09-08 09:39:34,0
450,2024-09-08 09:40:34,0
402,2024-09-08 09:41:33,0
494,2024-09-08 09:42:33,0
418,2024-09-08 09:43:34,0
536,2024-09-08 09:44:34,0
407,2024-09-08 09:45:34,0
387,2024-09-08 09:46:33,0
388,2024-09-08 09:47:33,0
436,2024-09-08 09:48:33,0
387,2024-09-08 09:49:34,0
414,2024-09-08 09:50:33,0
453,2024-09-08 09:51:33,0
395,2024-09-08 09:52:34,0
428,2024-09-08 09:53:34,0
461,2024-09-08 09:54:33,0
414,2024-09-08 09:55:34,0
422,2024-09-08 09:56:33,0
440,2024-09-08 09:57:33,0
420,2024-09-08 09:58:34,0
508,2024-09-08 09:59:34,0
425,2024-09-08 10:00:34,0
425,2024-09-08 10:01:34,0
519,2024-09-08 10:02:33,0
411,2024-09-08 10:03:33,0
497,2024-09-08 10:04:33,0
420,2024-09-08 10:05:34,0
431,2024-09-08 10:06:34,0
621,2024-09-08 10:07:33,0
406,2024-09-08 10:08:34,0
434,2024-09-08 10:09:33,0
431,2024-09-08 10:10:33,0
409,2024-09-08 10:11:33,0
409,2024-09-08 10:12:34,0
392,2024-09-08 10:13:33,0
429,2024-09-08 10:14:33,0
412,2024-09-08 10:15:33,0
378,2024-09-08 10:16:33,0
471,2024-09-08 10:17:33,0
423,2024-09-08 10:18:34,0
403,2024-09-08 10:19:34,0
429,2024-09-08 10:20:34,0
431,2024-09-08 10:21:34,0
392,2024-09-08 10:22:33,0
436,2024-09-08 10:23:34,0
392,2024-09-08 10:24:33,0
450,2024-09-08 10:25:33,0
401,2024-09-08 10:26:34,0
425,2024-09-08 10:27:33,0
409,2024-09-08 10:28:34,0
445,2024-09-08 10:29:34,0
422,2024-09-08 10:30:33,0
467,2024-09-08 10:31:34,0
409,2024-09-08 10:32:34,0
516,2024-09-08 10:33:33,0
411,2024-09-08 10:34:33,0
420,2024-09-08 10:35:34,0
434,2024-09-08 10:36:33,0
431,2024-09-08 10:37:33,0
497,2024-09-08 10:38:33,0
406,2024-09-08 10:39:33,0
475,2024-09-08 10:40:33,0
445,2024-09-08 10:41:34,0
437,2024-09-08 10:42:34,0
419,2024-09-08 10:43:34,0
400,2024-09-08 10:44:33,0
440,2024-09-08 10:45:33,0
439,2024-09-08 10:46:34,0
417,2024-09-08 10:47:34,0
417,2024-09-08 10:48:33,0
455,2024-09-08 10:49:34,0
431,2024-09-08 10:50:33,0
450,2024-09-08 10:51:34,0
413,2024-09-08 10:52:34,0
452,2024-09-08 10:53:34,0
444,2024-09-08 10:54:33,0
439,2024-09-08 10:55:34,0
480,2024-09-08 10:56:33,0
555,2024-09-08 10:57:34,0
477,2024-09-08 10:58:34,0
445,2024-09-08 10:59:34,0
370,2024-09-08 11:00:33,0
406,2024-09-08 11:01:34,0
422,2024-09-08 11:02:33,0
406,2024-09-08 11:03:33,0
434,2024-09-08 11:04:33,0
430,2024-09-08 11:05:33,0
395,2024-09-08 11:06:33,0
422,2024-09-08 11:07:34,0
398,2024-09-08 11:08:34,0
433,2024-09-08 11:09:33,0
554,2024-09-08 11:10:34,0
591,2024-09-08 11:11:33,0
429,2024-09-08 11:12:33,0
654,2024-09-08 11:13:33,0
582,2024-09-08 11:14:33,0
791,2024-09-08 11:15:34,0
791,2024-09-08 11:16:34,0
777,2024-09-08 11:17:33,0
824,2024-09-08 11:18:34,0
761,2024-09-08 11:19:33,0
758,2024-09-08 11:20:33,0
775,2024-09-08 11:21:33,0
791,2024-09-08 11:22:34,0
788,2024-09-08 11:23:33,0
750,2024-09-08 11:24:34,0
778,2024-09-08 11:25:33,0
797,2024-09-08 11:26:34,0
769,2024-09-08 11:27:34,0
769,2024-09-08 11:28:33,0
722,2024-09-08 11:29:33,0
753,2024-09-08 11:30:33,0
758,2024-09-08 11:31:34,0
786,2024-09-08 11:32:33,0
833,2024-09-08 11:33:33,0
783,2024-09-08 11:34:33,0
800,2024-09-08 11:35:33,0
766,2024-09-08 11:36:33,0
780,2024-09-08 11:37:33,0
769,2024-09-08 11:38:33,0
780,2024-09-08 11:39:34,0
772,2024-09-08 11:40:33,0
841,2024-09-08 11:41:34,0
802,2024-09-08 11:42:33,0
761,2024-09-08 11:43:34,0
829,2024-09-08 11:44:33,0
813,2024-09-08 11:45:33,0
794,2024-09-08 11:46:34,0
802,2024-09-08 11:47:33,0
783,2024-09-08 11:48:34,0
802,2024-09-08 11:49:33,0
794,2024-09-08 11:50:34,0
819,2024-09-08 11:51:33,0
806,2024-09-08 11:52:34,0
769,2024-09-08 11:53:33,0
742,2024-09-08 11:54:33,0
760,2024-09-08 11:55:33,0
731,2024-09-08 11:56:33,0
786,2024-09-08 11:57:34,0
788,2024-09-08 11:58:33,0
732,2024-09-08 11:59:33,0
752,2024-09-08 12:00:33,0
776,2024-09-08 12:01:33,0
731,2024-09-08 12:02:33,0
717,2024-09-08 12:03:33,0
733,2024-09-08 12:04:33,0
757,2024-09-08 12:05:33,0
822,2024-09-08 12:06:33,0
769,2024-09-08 12:07:34,0
783,2024-09-08 12:08:33,0
516,2024-09-08 12:09:33,0
507,2024-09-08 12:10:33,0
621,2024-09-08 12:11:33,0
434,2024-09-08 12:12:34,0
519,2024-09-08 12:13:33,0
305,2024-09-08 12:14:34,0
315,2024-09-08 12:15:34,0
320,2024-09-08 12:16:34,0
666,2024-09-08 12:17:34,0
414,2024-09-08 12:18:33,0
660,2024-09-08 12:19:34,0
489,2024-09-08 12:20:33,0
310,2024-09-08 12:21:33,0
361,2024-09-08 12:22:33,0
392,2024-09-08 12:23:33,0
502,2024-09-08 12:24:33,0
483,2024-09-08 12:25:34,0
510,2024-09-08 12:26:34,0
541,2024-09-08 12:27:33,0
368,2024-09-08 12:28:33,0
428,2024-09-08 12:29:34,0
486,2024-09-08 12:30:33,0
392,2024-09-08 12:31:33,0
450,2024-09-08 12:32:33,0
419,2024-09-08 12:33:34,0
570,2024-09-08 12:34:33,0
376,2024-09-08 12:35:33,0
365,2024-09-08 12:36:33,0
378,2024-09-08 12:37:33,0
464,2024-09-08 12:38:33,0
432,2024-09-08 12:39:33,0
410,2024-09-08 12:40:34,0
398,2024-09-08 12:41:33,0
390,2024-09-08 12:42:34,0
549,2024-09-08 12:43:33,0
407,2024-09-08 12:44:34,0
422,2024-09-08 12:45:33,0
383,2024-09-08 12:46:34,0
389,2024-09-08 12:47:33,0
351,2024-09-08 12:48:33,0
395,2024-09-08 12:49:33,0
385,2024-09-08 12:50:33,0
392,2024-09-08 12:51:34,0
431,2024-09-08 12:52:33,0
428,2024-09-08 12:53:33,0
431,2024-09-08 12:54:33,0
376,2024-09-08 12:55:34,0
420,2024-09-08 12:56:33,0
370,2024-09-08 12:57:34,0
375,2024-09-08 12:58:34,0
394,2024-09-08 12:59:34,0
478,2024-09-08 13:00:33,0
384,2024-09-08 13:01:34,0
384,2024-09-08 13:02:33,0
433,2024-09-08 13:03:33,0
458,2024-09-08 13:04:33,0
415,2024-09-08 13:05:33,0
392,2024-09-08 13:06:34,0
406,2024-09-08 13:07:34,0
400,2024-09-08 13:08:33,0
403,2024-09-08 13:09:34,0
411,2024-09-08 13:10:33,0
406,2024-09-08 13:11:33,0
359,2024-09-08 13:12:33,0
469,2024-09-08 13:13:33,0
367,2024-09-08 13:14:33,0
403,2024-09-08 13:15:34,0
420,2024-09-08 13:16:33,0
413,2024-09-08 13:17:33,0
439,2024-09-08 13:18:33,0
524,2024-09-08 13:19:34,0
456,2024-09-08 13:20:34,0
422,2024-09-08 13:21:33,0
479,2024-09-08 13:22:34,0
483,2024-09-08 13:23:33,0
442,2024-09-08 13:24:33,0
426,2024-09-08 13:25:33,0
406,2024-09-08 13:26:33,0
521,2024-09-08 13:27:33,0
414,2024-09-08 13:28:33,0
423,2024-09-08 13:29:33,0
516,2024-09-08 13:30:34,0
445,2024-09-08 13:31:34,0
487,2024-09-08 13:32:34,0
450,2024-09-08 13:33:34,0
411,2024-09-08 13:34:33,0
395,2024-09-08 13:35:34,0
442,2024-09-08 13:36:33,0
569,2024-09-08 13:37:33,0
474,2024-09-08 13:38:34,0
464,2024-09-08 13:39:33,0
465,2024-09-08 13:40:33,0
538,2024-09-08 13:41:33,0
594,2024-09-08 13:42:33,0
467,2024-09-08 13:43:33,0
400,2024-09-08 13:44:33,0
452,2024-09-08 13:45:33,0
483,2024-09-08 13:46:34,0
480,2024-09-08 13:47:33,0
414,2024-09-08 13:48:33,0
439,2024-09-08 13:49:33,0
306,2024-09-08 13:50:34,0
345,2024-09-08 13:51:33,0
310,2024-09-08 13:52:33,0
315,2024-09-08 13:53:34,0
308,2024-09-08 13:54:33,0
309,2024-09-08 13:55:33,0
319,2024-09-08 13:56:33,0
302,2024-09-08 13:57:34,0
298,2024-09-08 13:58:33,0
315,2024-09-08 14:00:33,0
306,2024-09-08 14:01:33,0
310,2024-09-08 14:02:34,0
312,2024-09-08 14:03:33,0
291,2024-09-08 14:04:33,0
313,2024-09-08 14:05:33,0
312,2024-09-08 14:06:33,0
318,2024-09-08 14:07:34,0
312,2024-09-08 14:08:33,0
332,2024-09-08 14:09:33,0
321,2024-09-08 14:10:33,0
334,2024-09-08 14:11:34,0
321,2024-09-08 14:12:34,0
285,2024-09-08 14:13:34,0
301,2024-09-08 14:14:33,0
302,2024-09-08 14:15:33,0
290,2024-09-08 14:16:34,0
290,2024-09-08 14:17:33,0
298,2024-09-08 14:18:33,0
287,2024-09-08 14:19:33,0
301,2024-09-08 14:20:34,0
298,2024-09-08 14:21:34,0
321,2024-09-08 14:22:33,0
304,2024-09-08 14:23:34,0
309,2024-09-08 14:24:34,0
298,2024-09-08 14:25:33,0
304,2024-09-08 14:26:34,0
309,2024-09-08 14:27:33,0
290,2024-09-08 14:28:33,0
330,2024-09-08 14:29:34,0
310,2024-09-08 14:30:34,0
298,2024-09-08 14:31:33,0
312,2024-09-08 14:32:33,0
334,2024-09-08 14:33:33,0
324,2024-09-08 14:34:33,0
321,2024-09-08 14:35:33,0
329,2024-09-08 14:36:33,0
304,2024-09-08 14:37:33,0
310,2024-09-08 14:38:34,0
307,2024-09-08 14:39:34,0
296,2024-09-08 14:40:33,0
309,2024-09-08 14:41:34,0
293,2024-09-08 14:42:33,0
309,2024-09-08 14:43:33,0
300,2024-09-08 14:44:34,0
321,2024-09-08 14:45:33,0
307,2024-09-08 14:46:33,0
298,2024-09-08 14:47:34,0
285,2024-09-08 14:48:33,0
290,2024-09-08 14:49:33,0
299,2024-09-08 14:50:33,0
287,2024-09-08 14:51:33,0
296,2024-09-08 14:52:33,0
301,2024-09-08 14:53:34,0
298,2024-09-08 14:54:33,0
285,2024-09-08 14:55:33,0
301,2024-09-08 14:56:34,0
299,2024-09-08 14:57:34,0
307,2024-09-08 14:58:34,0
285,2024-09-08 14:59:34,0
307,2024-09-08 15:00:33,0
295,2024-09-08 15:01:33,0
309,2024-09-08 15:02:33,0
298,2024-09-08 15:03:34,0
282,2024-09-08 15:04:33,0
306,2024-09-08 15:05:33,0
303,2024-09-08 15:06:33,0
288,2024-09-08 15:07:33,0
292,2024-09-08 15:08:34,0
307,2024-09-08 15:09:34,0
285,2024-09-08 15:10:34,0
290,2024-09-08 15:11:33,0
309,2024-09-08 15:12:34,0
312,2024-09-08 15:13:34,0
304,2024-09-08 15:14:33,0
307,2024-09-08 15:15:33,0
312,2024-09-08 15:16:34,0
308,2024-09-08 15:17:34,0
325,2024-09-08 15:18:33,0
299,2024-09-08 15:19:34,0
318,2024-09-08 15:20:33,0
334,2024-09-08 15:21:33,0
323,2024-09-08 15:22:34,0
321,2024-09-08 15:23:33,0
328,2024-09-08 15:24:33,0
322,2024-09-08 15:25:34,0
315,2024-09-08 15:26:33,0
321,2024-09-08 15:27:34,0
323,2024-09-08 15:28:33,0
314,2024-09-08 15:29:33,0
307,2024-09-08 15:30:33,0
315,2024-09-08 15:31:33,0
310,2024-09-08 15:32:33,0
310,2024-09-08 15:33:34,0
318,2024-09-08 15:34:33,0
318,2024-09-08 15:35:33,0
310,2024-09-08 15:36:33,0
318,2024-09-08 15:37:33,0
324,2024-09-08 15:38:34,0
343,2024-09-08 15:39:33,0
296,2024-09-08 15:40:33,0
312,2024-09-08 15:41:34,0
241,2024-09-08 15:42:34,0
238,2024-09-08 15:43:33,0
268,2024-09-08 15:44:34,0
246,2024-09-08 15:45:33,0
308,2024-09-08 15:46:34,0
303,2024-09-08 15:47:33,0
299,2024-09-08 15:48:33,0
290,2024-09-08 15:49:33,0
339,2024-09-08 15:50:33,0
323,2024-09-08 15:51:33,0
287,2024-09-08 15:52:34,0
238,2024-09-08 15:53:33,0
310,2024-09-08 15:54:33,0
316,2024-09-08 15:55:33,0
307,2024-09-08 15:56:34,0
312,2024-09-08 15:57:33,0
274,2024-09-08 15:58:33,0
332,2024-09-08 15:59:33,0
340,2024-09-08 16:00:33,0
334,2024-09-08 16:01:33,0
276,2024-09-08 16:02:33,0
297,2024-09-08 16:03:33,0
288,2024-09-08 16:04:33,0
290,2024-09-08 16:05:33,0
310,2024-09-08 16:06:33,0
287,2024-09-08 16:07:33,0
292,2024-09-08 16:08:33,0
291,2024-09-08 16:09:33,0
296,2024-09-08 16:10:33,0
318,2024-09-08 16:11:34,0
268,2024-09-08 16:12:33,0
285,2024-09-08 16:13:33,0
230,2024-09-08 16:14:34,0
241,2024-09-08 16:15:33,0
255,2024-09-08 16:16:33,0
232,2024-09-08 16:17:34,0
226,2024-09-08 16:18:33,0
229,2024-09-08 16:19:33,0
287,2024-09-08 16:20:34,0
312,2024-09-08 16:21:33,0
290,2024-09-08 16:22:33,0
287,2024-09-08 16:23:33,0
277,2024-09-08 16:24:33,0
303,2024-09-08 16:25:33,0
301,2024-09-08 16:26:33,0
297,2024-09-08 16:27:33,0
292,2024-09-08 16:28:33,0
285,2024-09-08 16:29:33,0
312,2024-09-08 16:30:33,0
277,2024-09-08 16:31:33,0
305,2024-09-08 16:32:33,0
290,2024-09-08 16:33:33,0
286,2024-09-08 16:34:33,0
301,2024-09-08 16:35:33,0
299,2024-09-08 16:36:33,0
277,2024-09-08 16:37:34,0
301,2024-09-08 16:38:33,0
290,2024-09-08 16:39:33,0
276,2024-09-08 16:40:34,0
295,2024-09-08 16:41:34,0
304,2024-09-08 16:42:33,0
310,2024-09-08 16:43:33,0
288,2024-09-08 16:44:33,0
287,2024-09-08 16:45:33,0
293,2024-09-08 16:46:34,0
290,2024-09-08 16:47:33,0
287,2024-09-08 16:48:34,0
287,2024-09-08 16:49:34,0
287,2024-09-08 16:50:33,0
282,2024-09-08 16:51:33,0
279,2024-09-08 16:52:34,0
318,2024-09-08 16:53:33,0
288,2024-09-08 16:54:34,0
307,2024-09-08 16:55:33,0
296,2024-09-08 16:56:34,0
296,2024-09-08 16:57:33,0
282,2024-09-08 16:58:33,0
282,2024-09-08 16:59:33,0
281,2024-09-08 17:00:33,0
299,2024-09-08 17:01:33,0
269,2024-09-08 17:02:34,0
293,2024-09-08 17:03:33,0
269,2024-09-08 17:04:33,0
304,2024-09-08 17:05:33,0
277,2024-09-08 17:06:33,0
279,2024-09-08 17:07:33,0
268,2024-09-08 17:08:33,0
285,2024-09-08 17:09:33,0
302,2024-09-08 17:10:34,0
297,2024-09-08 17:11:33,0
285,2024-09-08 17:12:34,0
293,2024-09-08 17:13:33,0
296,2024-09-08 17:14:33,0
304,2024-09-08 17:15:33,0
296,2024-09-08 17:16:33,0
295,2024-09-08 17:17:33,0
293,2024-09-08 17:18:34,0
304,2024-09-08 17:19:33,0
290,2024-09-08 17:20:34,0
268,2024-09-08 17:21:33,0
296,2024-09-08 17:22:33,0
296,2024-09-08 17:23:33,0
266,2024-09-08 17:24:34,0
279,2024-09-08 17:25:33,0
282,2024-09-08 17:26:33,0
276,2024-09-08 17:27:33,0
301,2024-09-08 17:28:33,0
278,2024-09-08 17:29:33,0
274,2024-09-08 17:30:33,0
290,2024-09-08 17:31:33,0
299,2024-09-08 17:32:33,0
290,2024-09-08 17:33:33,0
309,2024-09-08 17:34:33,0
277,2024-09-08 17:35:33,0
271,2024-09-08 17:36:33,0
276,2024-09-08 17:37:33,0
260,2024-09-08 17:38:34,0
290,2024-09-08 17:39:33,0
275,2024-09-08 17:40:34,0
277,2024-09-08 17:41:33,0
271,2024-09-08 17:42:33,0
282,2024-09-08 17:43:33,0
282,2024-09-08 17:44:33,0
285,2024-09-08 17:45:33,0
285,2024-09-08 17:46:33,0
270,2024-09-08 17:47:33,0
274,2024-09-08 17:48:34,0
279,2024-09-08 17:49:33,0
268,2024-09-08 17:50:33,0
282,2024-09-08 17:51:34,0
277,2024-09-08 17:52:33,0
295,2024-09-08 17:53:33,0
345,2024-09-08 17:54:33,0
400,2024-09-08 17:55:33,0
238,2024-09-08 17:56:33,0
241,2024-09-08 17:57:33,0
304,2024-09-08 17:58:33,0
230,2024-09-08 17:59:34,0
400,2024-09-08 18:00:33,0
211,2024-09-08 18:01:33,0
232,2024-09-08 18:02:34,0
296,2024-09-08 18:03:33,0
227,2024-09-08 18:04:33,0
274,2024-09-08 18:05:33,0
280,2024-09-08 18:06:33,0
