13-3-3_v,13-3-2_v,13-3-5_v,13-3-4_v,13-3-1_v,13-3-0_v,13-3-7_v,13-3-6_v,13-3-9_v,13-3-8_v,13-3-12_v,13-3-11_v,13-3-13_v,13-3-10_v,csvTime
9,6962,6,8,6955,6948,3,8,94,9,1827,6,,6004,2024-09-10 17:32:45
9,6962,7,8,6955,6948,3,8,93,9,1156,8,,6004,2024-09-10 17:33:46
9,6961,6,8,6954,6948,3,8,94,9,1780,5,,6006,2024-09-10 17:34:46
9,6962,6,8,6955,6948,3,8,93,9,1771,6,,6005,2024-09-10 17:35:47
9,6963,6,8,6956,6949,3,8,93,9,1568,12,,6003,2024-09-10 17:36:47
9,6962,6,8,6955,6948,3,8,94,9,1868,15,,6003,2024-09-10 17:37:47
9,6961,6,8,6955,6948,3,8,93,8,1760,6,,6006,2024-09-10 17:38:47
9,6963,6,8,6956,6949,3,8,93,9,1503,14,,6003,2024-09-10 17:39:48
9,6963,6,8,6956,6950,3,8,94,9,1724,5,,6005,2024-09-10 17:40:48
9,6964,6,8,6957,6949,3,8,94,8,1858,17,,6005,2024-09-10 17:41:48
9,6963,7,8,6956,6949,3,8,94,9,1355,7,,6005,2024-09-10 17:42:48
9,6979,6,8,6971,6964,3,8,94,9,2047,16,,6013,2024-09-10 17:43:48
9,6979,6,8,6972,6965,3,8,93,8,1964,6,,6008,2024-09-10 17:44:48
9,6976,6,8,6969,6962,3,8,93,9,1666,13,,6013,2024-09-10 17:45:49
9,6978,6,8,6971,6964,3,8,94,9,1907,12,,5994,2024-09-10 17:46:49
9,6978,6,8,6971,6963,3,8,94,9,1948,13,,5997,2024-09-10 17:47:49
9,6976,6,8,6968,6961,3,8,93,9,1925,17,,6001,2024-09-10 17:48:49
15,6980,13,14,6972,6964,4,13,95,13,696,12,,5989,2024-09-10 17:49:49
9,6976,6,8,6969,6961,3,8,93,9,1823,9,,5996,2024-09-10 17:50:50
10,6977,8,9,6969,6961,3,9,94,10,1185,17,,5998,2024-09-10 17:51:50
11,6969,9,10,6962,6954,3,9,94,10,980,14,,5996,2024-09-10 17:52:50
11,6977,10,10,6970,6963,3,10,94,10,454,15,,6007,2024-09-10 17:53:50
9,6979,7,8,6971,6963,3,8,94,9,1170,18,,6008,2024-09-10 17:54:51
9,6979,6,8,6972,6964,3,8,94,9,1945,16,,6011,2024-09-10 17:55:51
9,6978,6,8,6971,6965,3,8,93,9,1868,8,,6011,2024-09-10 17:56:51
9,6979,6,8,6972,6966,3,8,93,9,1829,6,,6009,2024-09-10 17:57:51
9,6978,6,8,6971,6964,3,8,93,8,1838,16,,6008,2024-09-10 17:58:51
9,6982,7,8,6974,6967,3,8,94,9,1612,15,,6009,2024-09-10 18:00:52
9,6975,6,8,6969,6963,3,8,94,9,1737,6,,6008,2024-09-10 18:01:52
9,6976,6,8,6969,6963,3,8,93,8,2006,6,,6007,2024-09-10 18:02:52
8,6976,6,8,6970,6964,3,8,93,8,1485,15,,6007,2024-09-10 18:03:52
8,6978,6,8,6970,6963,3,8,94,8,1599,15,,6008,2024-09-10 18:04:52
9,6978,6,8,6971,6965,3,8,94,8,2007,13,,6009,2024-09-10 18:05:53
9,6978,6,8,6971,6964,3,8,94,9,1776,11,,6010,2024-09-10 18:06:53
9,6976,6,8,6969,6962,3,8,94,9,1919,7,,6010,2024-09-10 18:07:53
9,6978,6,8,6971,6964,3,8,94,9,1591,6,,6012,2024-09-10 18:08:54
9,6977,6,8,6971,6964,3,8,94,9,1860,10,,6011,2024-09-10 18:09:54
9,6982,6,8,6974,6967,3,8,93,8,1670,11,,6012,2024-09-10 18:10:54
9,6979,6,8,6973,6966,3,8,94,9,1809,5,,6011,2024-09-10 18:11:54
9,6979,6,8,6972,6965,3,8,93,8,1986,12,,6012,2024-09-10 18:12:54
9,6980,6,8,6972,6965,3,8,94,9,1725,16,,6009,2024-09-10 18:13:55
9,6979,6,8,6972,6966,3,8,93,8,1904,9,,6008,2024-09-10 18:14:55
9,6980,6,8,6972,6965,3,8,94,9,2016,9,,6008,2024-09-10 18:15:55
9,6979,6,8,6972,6965,3,8,93,8,2073,12,,6007,2024-09-10 18:16:55
9,6979,7,8,6971,6964,3,9,94,9,1354,14,,6008,2024-09-10 18:17:55
9,6978,6,8,6970,6963,3,8,93,9,1639,8,,6008,2024-09-10 18:18:55
9,6976,6,8,6970,6963,3,8,94,9,1933,7,,6008,2024-09-10 18:19:56
9,6976,6,8,6970,6963,3,8,94,9,1826,12,,6009,2024-09-10 18:20:56
9,6977,7,8,6971,6964,3,9,94,9,1547,8,,6007,2024-09-10 18:21:56
9,6976,7,8,6970,6964,3,9,94,9,1238,7,,6008,2024-09-10 18:22:56
9,6975,7,8,6968,6961,3,9,94,9,1278,6,,6006,2024-09-10 18:23:56
9,6977,6,8,6972,6966,3,8,94,8,2034,14,,6005,2024-09-10 18:24:57
9,6977,6,8,6970,6962,3,8,94,9,1964,11,,6006,2024-09-10 18:25:57
10,6977,7,9,6970,6963,3,9,94,9,1174,12,,6004,2024-09-10 18:26:57
37,6975,36,37,6969,6962,7,31,97,32,77,14,,5994,2024-09-10 18:27:58
9,6977,6,8,6971,6965,3,8,94,9,1861,5,,6005,2024-09-10 18:28:58
9,6974,6,8,6968,6961,3,8,94,9,1867,12,,6007,2024-09-10 18:29:58
9,6974,6,8,6967,6960,3,8,93,9,1422,15,,5990,2024-09-10 18:30:58
10,6974,8,9,6967,6960,3,9,94,10,1311,13,,5994,2024-09-10 18:31:59
8,6975,6,8,6968,6961,3,8,93,8,2025,11,,5991,2024-09-10 18:32:59
9,6974,6,8,6966,6958,3,8,93,8,1820,11,,5986,2024-09-10 18:33:59
9,6973,6,8,6966,6959,3,8,93,8,1845,10,,5988,2024-09-10 18:34:59
9,6973,6,8,6966,6959,3,8,93,8,1893,7,,5992,2024-09-10 18:35:59
9,6974,6,8,6967,6961,3,8,93,8,1984,15,,5990,2024-09-10 18:36:59
8,6974,6,7,6967,6961,3,8,93,8,1887,13,,5992,2024-09-10 18:38:00
9,6975,7,8,6967,6960,3,9,94,9,1414,7,,5989,2024-09-10 18:39:00
9,6973,6,8,6967,6960,3,8,93,8,1975,9,,5989,2024-09-10 18:40:00
8,6976,6,8,6969,6962,3,8,93,8,1837,14,,5995,2024-09-10 18:41:00
9,6977,7,8,6970,6962,3,8,94,9,1627,6,,5992,2024-09-10 18:42:00
10,6974,7,9,6966,6959,3,9,94,9,1527,8,,5993,2024-09-10 18:43:00
9,6974,6,8,6967,6960,3,8,93,9,1870,15,,5994,2024-09-10 18:44:01
9,6975,6,8,6968,6961,3,8,94,9,1750,10,,5991,2024-09-10 18:45:01
9,6977,6,8,6969,6961,3,8,93,8,2049,16,,5995,2024-09-10 18:46:01
9,6975,6,8,6967,6960,3,8,93,9,1874,11,,5995,2024-09-10 18:47:01
8,6975,6,8,6968,6960,3,8,93,8,1914,15,,5994,2024-09-10 18:48:02
9,6975,6,8,6968,6961,3,8,94,9,1987,8,,5994,2024-09-10 18:49:02
9,6975,6,8,6967,6960,3,8,93,8,1671,15,,5995,2024-09-10 18:50:02
9,6976,6,8,6968,6960,3,8,93,9,1802,18,,5994,2024-09-10 18:51:02
9,6976,6,8,6969,6962,3,8,94,9,1976,12,,6015,2024-09-10 18:52:02
15,6977,14,14,6970,6963,4,13,96,13,209,12,,6022,2024-09-10 18:53:04
9,6976,6,8,6969,6963,3,8,94,9,1442,9,,6010,2024-09-10 18:54:04
9,6975,6,8,6968,6962,3,8,93,9,1733,6,,6010,2024-09-10 18:55:05
9,6981,7,8,6974,6967,3,8,90,8,1075,13,,6011,2024-09-10 18:56:05
9,6979,6,8,6973,6966,3,8,93,8,1991,10,,6008,2024-09-10 18:57:05
11,6979,9,10,6971,6964,3,10,94,10,984,16,,6011,2024-09-10 18:58:05
9,6978,6,8,6971,6965,3,8,93,8,1936,6,,6004,2024-09-10 19:00:05
9,6978,6,8,6972,6965,3,8,93,9,1604,10,,6001,2024-09-10 19:01:05
9,6977,6,8,6970,6963,3,8,94,9,1576,15,,6002,2024-09-10 19:02:06
9,6981,6,8,6974,6968,3,8,93,9,1858,15,,6005,2024-09-10 19:03:06
9,6976,6,8,6969,6962,3,8,94,9,1769,15,,6008,2024-09-10 19:04:06
9,6975,6,8,6969,6962,3,8,94,9,1875,15,,6003,2024-09-10 19:05:06
9,6978,6,8,6971,6965,3,8,93,9,1907,13,,6007,2024-09-10 19:06:07
9,6978,6,8,6971,6964,3,8,93,9,1690,8,,6008,2024-09-10 19:07:07
9,6977,6,8,6970,6963,3,8,94,9,1875,14,,6007,2024-09-10 19:08:07
9,6977,6,8,6970,6963,3,8,94,8,1861,14,,6003,2024-09-10 19:09:07
9,6976,6,8,6970,6963,3,8,93,9,1662,5,,6006,2024-09-10 19:10:08
9,6978,6,8,6971,6964,3,8,93,9,1828,14,,6003,2024-09-10 19:11:08
9,6977,7,8,6971,6965,3,9,94,9,1595,5,,6008,2024-09-10 19:12:08
9,6976,6,8,6969,6963,3,8,93,8,1982,14,,6007,2024-09-10 19:13:08
9,6975,6,8,6969,6963,3,8,93,9,1728,8,,6004,2024-09-10 19:14:08
8,6978,6,8,6972,6966,3,8,93,8,1601,7,,6005,2024-09-10 19:15:08
9,6978,7,8,6971,6965,3,8,93,9,1600,14,,6012,2024-09-10 19:16:10
8,6978,6,8,6971,6965,3,8,93,8,1879,8,,6008,2024-09-10 19:17:10
9,6976,6,8,6969,6963,3,8,93,9,1774,12,,6005,2024-09-10 19:18:10
9,6977,6,8,6970,6964,3,8,93,9,1480,14,,6006,2024-09-10 19:19:11
9,6974,6,8,6968,6962,3,8,93,9,1515,10,,6004,2024-09-10 19:20:11
9,6975,6,8,6969,6962,3,8,93,9,1792,16,,6006,2024-09-10 19:21:11
9,6977,7,8,6969,6962,3,8,94,9,1660,13,,6003,2024-09-10 19:22:11
9,6978,6,8,6971,6964,3,8,93,8,1931,15,,6002,2024-09-10 19:23:11
9,6978,6,8,6971,6965,3,8,93,9,1700,15,,6002,2024-09-10 19:24:11
10,6977,7,9,6970,6963,3,9,94,9,1226,8,,6003,2024-09-10 19:25:11
9,6977,6,8,6970,6963,3,8,93,9,1579,13,,6002,2024-09-10 19:26:12
9,6976,6,8,6969,6962,3,8,93,8,1526,13,,6000,2024-09-10 19:27:12
9,6975,6,8,6967,6960,3,8,93,9,1854,16,,6005,2024-09-10 19:28:12
9,6975,6,8,6969,6963,3,8,93,9,1950,5,,6001,2024-09-10 19:29:12
9,6977,7,8,6970,6964,3,8,94,9,1499,4,,6004,2024-09-10 19:30:12
9,6977,7,8,6970,6964,3,8,94,9,1783,6,,5998,2024-09-10 19:31:13
9,6974,6,8,6968,6962,3,8,93,9,1889,11,,6003,2024-09-10 19:32:13
9,6976,6,8,6969,6962,3,8,93,8,1830,17,,6005,2024-09-10 19:33:13
9,6976,6,8,6970,6963,3,8,93,9,1889,11,,6007,2024-09-10 19:34:13
9,6976,7,8,6969,6962,3,9,94,9,1368,16,,6007,2024-09-10 19:35:13
9,6975,6,8,6968,6962,3,8,93,8,1713,6,,6008,2024-09-10 19:36:14
9,6976,6,8,6970,6964,3,8,93,9,1738,5,,6008,2024-09-10 19:37:14
9,6979,6,8,6972,6965,3,8,93,8,1892,6,,6010,2024-09-10 19:38:14
9,6979,6,8,6973,6966,3,8,94,9,1822,13,,6016,2024-09-10 19:39:14
16,6983,14,15,6977,6970,4,14,95,15,566,15,,6019,2024-09-10 19:40:14
9,6979,6,8,6972,6965,3,8,93,9,1572,16,,6011,2024-09-10 19:41:15
9,6978,7,8,6972,6965,3,8,94,9,1566,14,,6011,2024-09-10 19:42:15
9,6979,6,8,6973,6966,3,8,93,8,1869,12,,6006,2024-09-10 19:43:15
8,6979,6,8,6972,6964,3,8,93,8,1792,10,,5994,2024-09-10 19:44:15
9,6978,6,8,6971,6965,3,8,93,9,1753,15,,5994,2024-09-10 19:45:15
9,6976,6,8,6970,6963,3,8,93,9,1644,8,,5992,2024-09-10 19:46:16
9,6975,7,8,6969,6962,3,8,93,9,1913,11,,5997,2024-09-10 19:47:16
9,6976,7,8,6970,6964,3,9,94,9,1272,12,,5997,2024-09-10 19:48:16
9,6978,6,8,6971,6964,3,8,93,8,1825,15,,6002,2024-09-10 19:49:17
9,6977,7,8,6971,6965,3,8,94,9,1699,11,,6002,2024-09-10 19:50:17
9,6976,6,8,6970,6964,3,8,93,9,1802,10,,6002,2024-09-10 19:51:17
9,6973,6,8,6967,6960,3,8,93,9,1842,6,,6002,2024-09-10 19:52:17
9,6975,6,8,6969,6962,3,8,94,8,1757,8,,6006,2024-09-10 19:53:17
9,6978,7,8,6970,6963,3,8,94,9,1297,16,,6002,2024-09-10 19:54:17
9,6976,6,8,6970,6964,3,8,94,8,1917,10,,6002,2024-09-10 19:55:17
9,6975,6,8,6969,6962,3,8,94,9,1710,9,,6001,2024-09-10 19:56:17
9,6976,6,8,6969,6962,3,8,94,8,2000,16,,6003,2024-09-10 19:57:18
9,6975,6,8,6969,6963,3,8,94,9,1713,12,,6004,2024-09-10 19:58:18
9,6978,6,8,6970,6963,3,8,94,9,1859,16,,6003,2024-09-10 20:00:18
9,6978,6,8,6971,6965,3,8,94,9,1834,15,,6005,2024-09-10 20:01:18
9,6978,6,8,6971,6963,3,8,93,9,1791,16,,6003,2024-09-10 20:02:18
9,6976,6,8,6970,6963,3,8,94,9,1792,14,,6003,2024-09-10 20:03:18
9,6976,6,8,6971,6965,3,8,94,9,1849,5,,6003,2024-09-10 20:04:18
9,6977,6,8,6971,6965,3,8,94,9,2067,11,,6002,2024-09-10 20:05:18
9,6976,6,8,6970,6964,3,8,93,9,1811,14,,6002,2024-09-10 20:06:19
9,6977,7,8,6970,6964,3,8,94,9,1333,10,,6002,2024-09-10 20:07:19
9,6974,8,9,6968,6962,3,9,94,9,1108,8,,6001,2024-09-10 20:08:19
9,6977,6,8,6970,6964,3,8,93,8,1827,15,,5999,2024-09-10 20:09:19
9,6977,6,8,6970,6964,3,8,94,9,1782,16,,6002,2024-09-10 20:10:20
9,6977,6,8,6971,6964,3,8,93,8,1991,9,,6005,2024-09-10 20:11:20
9,6976,6,8,6969,6963,3,8,93,9,1735,6,,6005,2024-09-10 20:12:20
9,6976,6,8,6970,6964,3,8,93,9,1678,4,,6007,2024-09-10 20:13:20
9,6976,6,8,6970,6964,3,8,94,9,1908,4,,6005,2024-09-10 20:14:21
9,6977,6,8,6971,6964,3,8,93,8,1558,5,,6005,2024-09-10 20:15:21
9,6977,6,8,6971,6964,3,8,94,8,1873,6,,6006,2024-09-10 20:16:21
9,6978,6,8,6972,6965,3,8,93,8,1636,15,,6006,2024-09-10 20:17:22
9,6976,7,8,6970,6964,3,9,94,9,1253,5,,6006,2024-09-10 20:18:22
9,6977,6,8,6971,6964,3,8,94,9,2006,7,,6006,2024-09-10 20:19:22
9,6976,6,8,6970,6963,3,8,94,9,1755,6,,6007,2024-09-10 20:20:23
9,6977,6,8,6970,6964,3,8,93,8,1896,5,,6006,2024-09-10 20:21:23
9,6975,6,8,6968,6962,3,8,94,9,1899,6,,6006,2024-09-10 20:22:23
10,6978,8,9,6971,6963,3,9,94,10,753,16,,6005,2024-09-10 20:23:24
10,6977,9,10,6970,6963,3,9,94,10,908,8,,6009,2024-09-10 20:24:24
9,6978,7,8,6971,6964,3,9,94,9,1181,15,,6008,2024-09-10 20:25:24
9,6977,6,8,6971,6965,3,8,94,9,1936,13,,6009,2024-09-10 20:26:24
9,6978,6,8,6971,6965,3,8,94,9,1846,11,,6008,2024-09-10 20:27:24
9,6976,6,8,6970,6963,3,8,94,9,1883,5,,6015,2024-09-10 20:28:25
9,6977,6,8,6971,6965,3,8,94,9,1966,10,,6009,2024-09-10 20:29:25
10,6975,8,9,6969,6964,3,9,94,10,983,5,,6009,2024-09-10 20:30:25
9,6977,6,8,6970,6963,3,8,94,9,1715,12,,6008,2024-09-10 20:31:25
9,6976,7,8,6970,6963,3,8,94,9,1354,5,,6007,2024-09-10 20:32:25
9,6980,6,8,6973,6966,3,8,94,9,1958,14,,6007,2024-09-10 20:33:25
9,6978,6,8,6971,6963,3,8,94,9,1851,17,,6008,2024-09-10 20:34:26
9,6978,6,8,6971,6964,3,8,94,9,1836,8,,6007,2024-09-10 20:35:26
9,6978,6,8,6971,6964,3,8,93,9,1752,14,,6005,2024-09-10 20:36:26
9,6977,6,8,6970,6964,3,8,93,9,1879,8,,6006,2024-09-10 20:37:26
9,6976,6,8,6970,6964,3,8,94,9,1903,10,,6007,2024-09-10 20:38:26
9,6978,6,8,6971,6964,3,8,94,8,1858,13,,6008,2024-09-10 20:39:26
9,6977,6,8,6971,6964,3,8,94,8,1885,15,,6007,2024-09-10 20:40:26
9,6980,6,8,6972,6965,3,8,94,9,1909,14,,6006,2024-09-10 20:41:27
9,6977,6,8,6969,6962,3,8,94,9,1856,14,,6009,2024-09-10 20:42:27
9,6976,7,8,6969,6963,3,8,94,9,1515,5,,6008,2024-09-10 20:43:27
9,6977,6,8,6970,6964,3,8,94,8,1980,7,,6008,2024-09-10 20:44:27
9,6978,6,8,6971,6965,3,8,94,8,1896,10,,6008,2024-09-10 20:45:27
9,6977,6,8,6971,6965,3,8,94,9,1755,12,,6010,2024-09-10 20:46:27
9,6979,6,8,6972,6966,3,8,94,8,1920,10,,6010,2024-09-10 20:47:28
9,6978,6,8,6970,6963,3,8,94,9,1730,14,,6009,2024-09-10 20:48:28
9,6976,6,8,6969,6962,3,8,94,9,1801,6,,6009,2024-09-10 20:49:28
9,6978,6,8,6971,6964,3,8,94,9,1743,13,,6009,2024-09-10 20:50:28
9,6978,7,8,6972,6966,3,8,93,9,1666,12,,6010,2024-09-10 20:51:28
9,6978,7,8,6972,6966,3,8,94,9,1504,5,,6009,2024-09-10 20:52:28
9,6976,6,8,6970,6964,3,8,94,8,1985,10,,6010,2024-09-10 20:53:29
9,6976,6,8,6969,6963,3,8,94,9,1410,9,,6009,2024-09-10 20:54:29
9,6977,6,8,6971,6964,3,8,94,9,1713,5,,6008,2024-09-10 20:55:29
9,6976,7,8,6970,6964,3,9,94,9,1329,4,,6010,2024-09-10 20:56:29
10,6977,8,9,6971,6965,3,9,94,9,1168,11,,6010,2024-09-10 20:57:30
26,6979,26,26,6973,6966,5,18,97,19,59,15,,6011,2024-09-10 20:58:30
9,6979,6,8,6973,6966,3,8,94,9,1658,15,,6014,2024-09-10 21:00:31
9,6977,7,8,6971,6965,3,8,93,8,856,15,,6009,2024-09-10 21:01:31
9,6977,7,8,6971,6965,3,8,94,9,846,9,,6009,2024-09-10 21:02:31
9,6978,7,8,6972,6965,3,8,93,9,1112,15,,6010,2024-09-10 21:03:31
9,6976,6,8,6971,6965,3,8,94,9,1674,5,,6011,2024-09-10 21:04:32
9,6977,6,8,6971,6964,3,8,93,9,1706,10,,6009,2024-09-10 21:05:32
9,6976,6,8,6970,6964,3,8,94,9,1842,14,,6009,2024-09-10 21:06:32
9,6976,6,8,6970,6964,3,8,94,9,1828,14,,6009,2024-09-10 21:07:32
9,6980,6,8,6974,6967,3,8,94,9,1663,11,,6011,2024-09-10 21:08:32
9,6976,6,8,6970,6964,3,8,94,9,1988,5,,6009,2024-09-10 21:09:32
3,6975,0,0,6969,6963,1,2,100,3,10000,4,,6009,2024-09-10 21:10:32
0,6977,0,0,6971,6965,1,2,100,2,0,5,,6009,2024-09-10 21:12:33
9,6978,6,8,6972,6966,3,8,93,9,1862,7,,6009,2024-09-10 21:13:33
9,6976,6,8,6970,6964,3,8,93,9,1901,15,,6008,2024-09-10 21:14:33
9,6961,6,8,6955,6948,3,8,94,9,1929,10,,6003,2024-09-10 21:15:33
9,6964,6,8,6958,6951,3,8,93,9,1554,8,,5985,2024-09-10 21:16:34
9,6961,8,9,6955,6949,3,8,93,9,1082,13,,5998,2024-09-10 21:17:34
9,6960,6,8,6954,6948,3,8,94,9,1835,6,,6000,2024-09-10 21:18:34
9,6964,7,8,6957,6950,3,8,93,9,1250,15,,6000,2024-09-10 21:19:35
9,6963,7,8,6957,6950,3,8,94,9,1017,10,,6001,2024-09-10 21:20:35
9,6964,7,8,6957,6950,3,8,93,9,1085,6,,5999,2024-09-10 21:21:35
9,6963,8,9,6957,6951,3,9,93,9,1177,7,,5997,2024-09-10 21:22:35
9,6963,7,8,6956,6950,3,8,94,9,1339,12,,6003,2024-09-10 21:23:36
9,6962,8,9,6955,6949,3,9,94,9,1190,9,,6004,2024-09-10 21:24:36
9,6964,7,8,6957,6950,3,8,94,9,1131,16,,6001,2024-09-10 21:25:37
9,6961,8,9,6955,6948,3,9,94,9,408,10,,6004,2024-09-10 21:26:37
9,6963,7,8,6956,6949,3,9,94,9,1490,15,,6002,2024-09-10 21:27:37
9,6966,8,9,6959,6952,3,9,93,9,177,10,,5995,2024-09-10 21:28:37
9,6965,8,9,6957,6950,3,9,94,9,725,16,,6004,2024-09-10 21:29:37
9,6964,6,8,6957,6950,3,8,93,9,1798,15,,6000,2024-09-10 21:30:37
9,6964,7,8,6957,6950,3,8,94,9,1357,6,,5999,2024-09-10 21:31:38
9,6965,7,8,6958,6951,3,9,94,9,999,11,,6000,2024-09-10 21:32:38
18,6964,17,18,6957,6951,4,15,95,16,582,10,,5998,2024-09-10 21:33:38
9,6962,6,8,6956,6949,3,8,93,8,1891,6,,6002,2024-09-10 21:34:39
9,6963,8,9,6957,6950,3,9,94,10,533,16,,5997,2024-09-10 21:35:39
9,6963,7,8,6956,6949,3,8,94,9,1443,7,,5998,2024-09-10 21:36:39
12,6965,11,11,6958,6951,3,10,95,11,45,15,,6005,2024-09-10 21:37:40
11,6966,10,10,6960,6953,3,10,94,11,655,6,,6002,2024-09-10 21:38:40
9,6961,8,9,6955,6948,3,9,93,10,618,8,,5998,2024-09-10 21:39:41
9,6965,7,8,6958,6952,3,8,93,9,1395,11,,6001,2024-09-10 21:40:41
9,6961,6,8,6955,6949,3,8,93,8,1743,12,,6000,2024-09-10 21:41:41
15,6967,14,14,6960,6954,4,15,94,16,254,5,,5985,2024-09-10 21:42:41
9,6962,6,8,6955,6948,3,8,93,8,1948,13,,5999,2024-09-10 21:43:42
10,6963,9,10,6957,6950,3,9,94,10,696,14,,6001,2024-09-10 21:44:42
10,6964,10,10,6957,6950,3,9,93,10,330,16,,6002,2024-09-10 21:45:43
9,6961,7,8,6954,6948,3,8,94,9,1575,6,,6002,2024-09-10 21:46:43
9,6963,6,8,6956,6949,3,8,94,9,1916,12,,6003,2024-09-10 21:47:43
9,6963,6,8,6956,6949,3,8,93,9,1834,16,,6001,2024-09-10 21:48:44
9,6962,6,8,6956,6949,3,8,94,9,2028,10,,6003,2024-09-10 21:49:44
9,6964,8,9,6957,6951,3,8,93,9,837,10,,6003,2024-09-10 21:50:44
9,6963,8,8,6956,6949,3,9,93,9,259,15,,6005,2024-09-10 21:51:44
9,6963,6,8,6956,6949,3,8,94,9,1721,16,,6004,2024-09-10 21:52:45
9,6964,8,9,6956,6949,3,9,94,9,786,14,,6005,2024-09-10 21:53:45
9,6962,7,8,6955,6948,3,8,94,9,1661,14,,6005,2024-09-10 21:54:45
9,6964,6,8,6956,6949,3,8,94,9,1826,16,,6006,2024-09-10 21:55:46
9,6964,6,8,6958,6951,3,8,93,9,1758,16,,6001,2024-09-10 21:56:46
9,6962,6,8,6955,6948,3,8,93,8,1825,12,,6002,2024-09-10 21:57:46
10,6962,8,9,6956,6949,3,9,93,9,799,6,,6001,2024-09-10 21:58:46
9,6950,8,9,6944,6937,3,9,93,9,465,9,,6004,2024-09-10 22:00:47
11,6960,9,10,6953,6946,3,9,94,10,664,15,,6007,2024-09-10 22:01:48
9,6959,7,8,6952,6945,3,8,93,9,597,6,,6004,2024-09-10 22:02:48
9,6958,7,8,6951,6944,3,8,93,9,1067,11,,6007,2024-09-10 22:03:49
9,6958,6,8,6951,6944,3,8,94,9,1765,16,,6005,2024-09-10 22:04:49
9,6957,6,8,6950,6942,3,8,94,9,1691,15,,6003,2024-09-10 22:05:49
9,6956,6,8,6950,6943,3,8,93,8,1759,16,,6003,2024-09-10 22:06:50
9,6956,7,8,6948,6941,3,8,94,9,1195,15,,6011,2024-09-10 22:07:50
9,6958,6,8,6951,6944,3,8,94,9,1935,7,,6008,2024-09-10 22:08:50
9,6959,7,8,6952,6944,3,8,93,9,1218,14,,6003,2024-09-10 22:09:51
9,6959,6,8,6952,6945,3,8,93,9,1977,15,,6002,2024-09-10 22:10:51
9,6961,6,8,6953,6946,3,8,93,9,1642,7,,6010,2024-09-10 22:11:52
9,6956,9,9,6950,6943,3,9,94,9,896,5,,5997,2024-09-10 22:12:53
9,6961,6,8,6954,6947,3,8,93,9,1780,13,,5998,2024-09-10 22:13:53
9,6963,6,8,6956,6950,3,8,94,8,1761,9,,6009,2024-09-10 22:14:54
9,6962,6,8,6954,6947,3,8,94,9,1835,13,,6002,2024-09-10 22:15:54
9,6965,6,8,6957,6950,3,8,93,9,1543,15,,6015,2024-09-10 22:16:54
9,6960,7,8,6953,6946,3,8,94,9,1500,7,,6009,2024-09-10 22:17:54
9,6962,6,8,6955,6948,3,8,94,9,1979,10,,6008,2024-09-10 22:18:55
9,6962,7,8,6956,6950,3,8,94,9,1358,5,,6007,2024-09-10 22:19:55
9,6961,7,8,6954,6948,3,8,93,9,679,12,,6000,2024-09-10 22:20:55
10,6959,8,9,6953,6946,3,9,94,10,599,5,,6007,2024-09-10 22:21:55
9,6960,7,8,6954,6947,3,8,94,9,1507,10,,6006,2024-09-10 22:22:56
9,6960,6,8,6953,6946,3,8,94,9,1783,9,,6011,2024-09-10 22:23:56
9,6960,6,8,6954,6948,3,8,94,9,1620,6,,6007,2024-09-10 22:24:57
11,6960,9,10,6953,6946,3,10,94,10,924,14,,6008,2024-09-10 22:25:57
15,6959,15,15,6953,6947,4,15,95,15,110,10,,6008,2024-09-10 22:26:57
9,6958,7,8,6952,6945,3,8,93,9,995,6,,6010,2024-09-10 22:27:58
9,6962,7,8,6955,6949,3,9,94,9,1385,12,,6004,2024-09-10 22:28:58
9,6962,7,8,6955,6948,3,8,94,9,1518,13,,6008,2024-09-10 22:29:58
9,6961,6,8,6954,6947,3,8,93,9,1770,6,,6009,2024-09-10 22:30:59
9,6962,9,9,6955,6948,3,9,94,9,649,6,,6008,2024-09-10 22:31:59
9,6958,7,8,6951,6944,3,8,94,9,1400,15,,6010,2024-09-10 22:32:59
9,6958,6,8,6952,6945,3,8,94,9,1627,5,,6010,2024-09-10 22:34:00
9,6958,6,8,6951,6944,3,8,93,8,1470,14,,6011,2024-09-10 22:35:00
10,6961,8,9,6954,6947,3,8,93,9,985,15,,6008,2024-09-10 22:36:00
9,6959,6,8,6952,6945,3,8,93,9,1577,15,,6008,2024-09-10 22:37:00
9,6959,6,8,6952,6946,3,8,94,9,1794,11,,6009,2024-09-10 22:38:01
9,6956,6,8,6949,6942,3,8,93,9,1734,14,,6008,2024-09-10 22:39:02
9,6957,7,8,6951,6944,3,8,93,8,1636,7,,6006,2024-09-10 22:40:02
9,6958,6,8,6951,6944,3,8,93,9,1814,12,,6006,2024-09-10 22:41:02
9,6956,6,8,6950,6943,3,8,93,9,1705,5,,6004,2024-09-10 22:42:02
9,6957,6,8,6951,6944,3,8,93,9,1619,15,,6003,2024-09-10 22:43:03
11,6956,9,10,6950,6943,3,9,94,10,764,11,,6006,2024-09-10 22:44:03
9,6956,6,8,6950,6944,3,8,93,9,1753,5,,6006,2024-09-10 22:45:04
11,6958,10,11,6952,6946,3,10,94,10,113,5,,6004,2024-09-10 22:46:04
9,6958,8,8,6951,6945,3,9,93,9,664,15,,6007,2024-09-10 22:47:05
9,6958,8,8,6952,6945,3,8,93,9,232,10,,6004,2024-09-10 22:48:05
