csvTime,P4_15,P4_16
2024-09-08 08:23:44,1480,181
2024-09-08 08:24:45,1520,316
2024-09-08 08:25:44,1434,44
2024-09-08 08:26:45,975,77
2024-09-08 08:27:45,1002,93
2024-09-08 08:28:45,970,65
2024-09-08 08:29:44,987,79
2024-09-08 08:30:45,987,131
2024-09-08 08:31:45,992,51
2024-09-08 08:32:45,865,99
2024-09-08 08:33:45,1015,103
2024-09-08 08:34:45,1011,77
2024-09-08 08:35:44,981,117
2024-09-08 08:36:44,974,45
2024-09-08 08:37:45,998,61
2024-09-08 08:38:45,994,53
2024-09-08 08:39:45,809,77
2024-09-08 08:40:45,971,43
2024-09-08 08:41:45,981,59
2024-09-08 08:42:44,1035,124
2024-09-08 08:43:44,1011,119
2024-09-08 08:44:45,1032,110
2024-09-08 08:45:45,1068,137
2024-09-08 08:46:45,964,43
2024-09-08 08:47:44,994,122
2024-09-08 08:48:45,994,61
2024-09-08 08:49:44,1003,96
2024-09-08 08:50:45,979,55
2024-09-08 08:51:45,982,51
2024-09-08 08:52:44,991,47
2024-09-08 08:53:45,1015,75
2024-09-08 08:54:44,966,57
2024-09-08 08:55:45,1005,73
2024-09-08 08:56:45,902,117
2024-09-08 08:57:45,981,38
2024-09-08 08:58:45,971,41
2024-09-08 09:00:45,926,31
2024-09-08 09:01:45,1016,133
2024-09-08 09:02:45,970,47
2024-09-08 09:03:45,951,62
2024-09-08 09:04:45,981,62
2024-09-08 09:05:45,1011,65
2024-09-08 09:06:45,987,45
2024-09-08 09:07:45,1018,78
2024-09-08 09:08:45,1043,97
2024-09-08 09:09:45,996,40
2024-09-08 09:10:44,1036,148
2024-09-08 09:11:44,1030,56
2024-09-08 09:12:45,1074,167
2024-09-08 09:13:45,1015,89
2024-09-08 09:14:45,1016,49
2024-09-08 09:15:45,982,43
2024-09-08 09:16:44,1009,49
2024-09-08 09:17:44,1012,75
2024-09-08 09:18:45,1017,73
2024-09-08 09:19:45,1044,91
2024-09-08 09:20:45,1000,45
2024-09-08 09:21:44,1034,105
2024-09-08 09:22:45,997,51
2024-09-08 09:23:45,1017,57
2024-09-08 09:24:45,1007,41
2024-09-08 09:25:45,995,50
2024-09-08 09:26:45,947,51
2024-09-08 09:27:45,1016,69
2024-09-08 09:28:45,1016,88
2024-09-08 09:29:45,1016,55
2024-09-08 09:30:45,1008,71
2024-09-08 09:31:45,1021,39
2024-09-08 09:32:45,1031,88
2024-09-08 09:33:45,1021,81
2024-09-08 09:34:44,1046,81
2024-09-08 09:35:45,985,69
2024-09-08 09:36:45,995,49
2024-09-08 09:37:44,954,44
2024-09-08 09:38:45,1013,79
2024-09-08 09:39:45,1004,61
2024-09-08 09:40:45,983,50
2024-09-08 09:41:45,967,55
2024-09-08 09:42:44,959,57
2024-09-08 09:43:45,977,49
2024-09-08 09:44:45,910,45
2024-09-08 09:45:45,994,59
2024-09-08 09:46:45,1010,97
2024-09-08 09:47:45,982,61
2024-09-08 09:48:45,979,53
2024-09-08 09:49:45,965,53
2024-09-08 09:50:45,955,51
2024-09-08 09:51:45,991,86
2024-09-08 09:52:44,948,49
2024-09-08 09:53:44,978,66
2024-09-08 09:54:45,938,99
2024-09-08 09:55:44,1013,87
2024-09-08 09:56:45,968,83
2024-09-08 09:57:44,959,48
2024-09-08 09:58:44,1035,75
2024-09-08 10:00:45,995,63
2024-09-08 10:01:45,988,47
2024-09-08 10:02:45,958,67
2024-09-08 10:03:45,984,68
2024-09-08 10:04:45,906,37
2024-09-08 10:05:45,951,41
2024-09-08 10:06:45,984,45
2024-09-08 10:07:45,959,61
2024-09-08 10:08:44,969,41
2024-09-08 10:09:44,975,53
2024-09-08 10:10:45,991,79
2024-09-08 10:11:44,996,63
2024-09-08 10:12:45,986,57
2024-09-08 10:13:45,1025,121
2024-09-08 10:14:45,969,51
2024-09-08 10:15:45,992,55
2024-09-08 10:16:45,1001,123
2024-09-08 10:17:45,1010,62
2024-09-08 10:18:44,997,77
2024-09-08 10:19:45,1000,85
2024-09-08 10:20:45,946,55
2024-09-08 10:21:45,980,43
2024-09-08 10:22:44,967,44
2024-09-08 10:23:44,981,76
2024-09-08 10:24:45,992,51
2024-09-08 10:25:45,942,45
2024-09-08 10:26:44,1006,79
2024-09-08 10:27:45,995,95
2024-09-08 10:28:44,987,63
2024-09-08 10:29:44,1021,101
2024-09-08 10:30:45,1011,107
2024-09-08 10:31:45,1003,53
2024-09-08 10:32:45,958,45
2024-09-08 10:33:45,1000,103
2024-09-08 10:34:45,982,85
2024-09-08 10:35:45,979,53
2024-09-08 10:36:45,1014,107
2024-09-08 10:37:45,1033,123
2024-09-08 10:38:44,964,69
2024-09-08 10:39:45,970,63
2024-09-08 10:40:45,969,49
2024-09-08 10:41:44,985,47
2024-09-08 10:42:45,982,96
2024-09-08 10:43:44,951,49
2024-09-08 10:44:45,974,48
2024-09-08 10:45:45,981,94
2024-09-08 10:46:45,968,55
2024-09-08 10:47:45,1003,53
2024-09-08 10:48:45,1008,101
2024-09-08 10:49:45,998,96
2024-09-08 10:50:45,966,45
2024-09-08 10:51:44,990,57
2024-09-08 10:52:45,982,24
2024-09-08 10:53:45,977,71
2024-09-08 10:54:45,987,73
2024-09-08 10:55:45,961,72
2024-09-08 10:56:45,974,57
2024-09-08 10:57:44,942,83
2024-09-08 10:58:45,882,47
2024-09-08 11:00:45,988,93
2024-09-08 11:01:45,982,48
2024-09-08 11:02:45,978,43
2024-09-08 11:03:45,976,65
2024-09-08 11:04:45,977,41
2024-09-08 11:05:44,980,47
2024-09-08 11:06:45,997,51
2024-09-08 11:07:44,1011,97
2024-09-08 11:08:45,997,59
2024-09-08 11:09:45,1000,48
2024-09-08 11:10:44,1117,307
2024-09-08 11:11:44,1133,334
2024-09-08 11:12:45,1108,225
2024-09-08 11:13:45,1089,291
2024-09-08 11:14:45,1095,297
2024-09-08 11:15:44,1114,486
2024-09-08 11:16:45,1107,449
2024-09-08 11:17:45,1102,450
2024-09-08 11:18:45,1099,451
2024-09-08 11:19:44,1095,427
2024-09-08 11:20:44,1113,419
2024-09-08 11:21:44,1116,453
2024-09-08 11:22:45,1112,486
2024-09-08 11:23:44,1116,459
2024-09-08 11:24:44,1138,447
2024-09-08 11:25:45,1106,425
2024-09-08 11:26:45,1106,465
2024-09-08 11:27:44,1118,465
2024-09-08 11:28:45,1079,405
2024-09-08 11:29:45,1100,441
2024-09-08 11:30:44,1105,455
2024-09-08 11:31:45,1096,451
2024-09-08 11:32:44,1102,455
2024-09-08 11:33:44,1076,465
2024-09-08 11:34:45,1099,463
2024-09-08 11:35:45,1088,424
2024-09-08 11:36:44,1092,409
2024-09-08 11:37:45,1075,424
2024-09-08 11:38:45,1089,441
2024-09-08 11:39:45,1086,468
2024-09-08 11:40:44,1087,411
2024-09-08 11:41:45,1089,463
2024-09-08 11:42:45,1095,459
2024-09-08 11:43:44,1108,446
2024-09-08 11:44:45,1067,431
2024-09-08 11:45:45,1075,437
2024-09-08 11:46:45,1100,479
2024-09-08 11:47:44,1088,457
2024-09-08 11:48:45,1091,443
2024-09-08 11:49:45,1110,465
2024-09-08 11:50:44,1098,469
2024-09-08 11:51:44,1087,455
2024-09-08 11:52:45,1114,489
2024-09-08 11:53:45,1105,450
2024-09-08 11:54:44,1117,442
2024-09-08 11:55:45,1109,432
2024-09-08 11:56:44,1110,420
2024-09-08 11:57:45,1124,485
2024-09-08 11:58:44,1128,484
2024-09-08 12:00:44,1102,440
2024-09-08 12:01:45,1119,463
2024-09-08 12:02:44,1094,426
2024-09-08 12:03:44,1089,398
2024-09-08 12:04:45,1112,453
2024-09-08 12:05:44,1118,435
2024-09-08 12:06:45,1119,470
2024-09-08 12:07:44,1108,449
2024-09-08 12:08:45,1104,439
2024-09-08 12:09:44,1049,187
2024-09-08 12:10:45,1060,194
2024-09-08 12:11:44,1083,301
2024-09-08 12:12:45,1079,211
2024-09-08 12:13:45,1084,213
2024-09-08 12:14:44,1054,0
2024-09-08 12:15:44,1059,100
2024-09-08 12:16:45,1072,83
2024-09-08 12:17:45,1252,571
2024-09-08 12:18:45,1050,159
2024-09-08 12:19:45,1055,289
2024-09-08 12:20:45,1019,17
2024-09-08 12:21:45,961,59
2024-09-08 12:22:44,774,47
2024-09-08 12:23:45,1005,99
2024-09-08 12:24:45,977,158
2024-09-08 12:25:45,1052,175
2024-09-08 12:26:45,1003,71
2024-09-08 12:27:45,992,86
2024-09-08 12:28:45,1038,72
2024-09-08 12:29:44,1008,80
2024-09-08 12:30:45,535,57
2024-09-08 12:31:45,972,31
2024-09-08 12:32:45,1033,146
2024-09-08 12:33:44,1038,157
2024-09-08 12:34:45,914,47
2024-09-08 12:35:45,1013,65
2024-09-08 12:36:44,1038,123
2024-09-08 12:37:44,992,49
2024-09-08 12:38:44,1025,65
2024-09-08 12:39:44,988,59
2024-09-08 12:40:44,1028,79
2024-09-08 12:41:44,1015,117
2024-09-08 12:42:44,980,19
2024-09-08 12:43:45,1045,142
2024-09-08 12:44:44,1014,44
2024-09-08 12:45:44,1006,61
2024-09-08 12:46:44,1010,61
2024-09-08 12:47:44,986,31
2024-09-08 12:48:45,1018,73
2024-09-08 12:49:45,1035,95
2024-09-08 12:50:44,1006,71
2024-09-08 12:51:45,1019,67
2024-09-08 12:52:45,1014,75
2024-09-08 12:53:45,1002,81
2024-09-08 12:54:44,987,13
2024-09-08 12:55:44,1032,94
2024-09-08 12:56:45,1032,92
2024-09-08 12:57:45,1031,69
2024-09-08 12:58:45,1035,75
2024-09-08 13:00:45,959,73
2024-09-08 13:01:45,978,47
2024-09-08 13:02:44,1007,91
2024-09-08 13:03:44,1010,67
2024-09-08 13:04:44,1005,97
2024-09-08 13:05:45,950,45
2024-09-08 13:06:45,968,80
2024-09-08 13:07:44,927,53
2024-09-08 13:08:45,982,49
2024-09-08 13:09:45,960,48
2024-09-08 13:10:45,989,48
2024-09-08 13:11:44,996,79
2024-09-08 13:12:44,994,46
2024-09-08 13:13:45,994,58
2024-09-08 13:14:44,1002,59
2024-09-08 13:15:44,973,34
2024-09-08 13:16:44,1006,75
2024-09-08 13:17:44,1003,32
2024-09-08 13:18:45,987,97
2024-09-08 13:19:45,1036,135
2024-09-08 13:20:44,1024,73
2024-09-08 13:21:44,1001,67
2024-09-08 13:22:45,1002,113
2024-09-08 13:23:44,1009,51
2024-09-08 13:24:45,977,67
2024-09-08 13:25:45,985,41
2024-09-08 13:26:44,976,43
2024-09-08 13:27:45,993,63
2024-09-08 13:28:45,1021,73
2024-09-08 13:29:44,1010,104
2024-09-08 13:30:44,977,134
2024-09-08 13:31:45,992,16
2024-09-08 13:32:45,996,59
2024-09-08 13:33:45,1004,57
2024-09-08 13:34:45,1020,75
2024-09-08 13:35:44,1028,101
2024-09-08 13:36:45,984,72
2024-09-08 13:37:44,924,111
2024-09-08 13:38:45,920,62
2024-09-08 13:39:45,968,81
2024-09-08 13:40:45,1040,179
2024-09-08 13:41:45,917,129
2024-09-08 13:42:44,1037,207
2024-09-08 13:43:44,997,49
2024-09-08 13:44:44,1001,47
2024-09-08 13:45:45,925,57
2024-09-08 13:46:45,833,63
2024-09-08 13:47:44,937,59
2024-09-08 13:48:45,1025,171
2024-09-08 13:49:45,988,57
2024-09-08 13:50:45,1035,1
2024-09-08 13:51:44,1048,47
2024-09-08 13:52:45,1051,49
2024-09-08 13:53:45,1008,17
2024-09-08 13:54:44,1023,17
2024-09-08 13:55:44,1035,7
2024-09-08 13:56:44,1022,14
2024-09-08 13:57:44,1030,19
2024-09-08 13:58:44,1033,9
2024-09-08 14:00:45,1024,15
2024-09-08 14:01:45,1025,13
2024-09-08 14:02:44,1023,9
2024-09-08 14:03:44,1026,11
2024-09-08 14:04:45,1039,17
2024-09-08 14:05:45,1031,11
2024-09-08 14:06:45,1038,39
2024-09-08 14:07:45,1043,43
2024-09-08 14:08:45,1043,31
2024-09-08 14:09:44,1035,37
2024-09-08 14:10:45,1037,33
2024-09-08 14:11:45,1040,38
2024-09-08 14:12:45,1045,31
2024-09-08 14:13:45,1033,15
2024-09-08 14:14:44,1026,21
2024-09-08 14:15:45,1028,21
2024-09-08 14:16:45,1039,17
2024-09-08 14:17:45,1026,17
2024-09-08 14:18:44,1038,17
2024-09-08 14:19:44,1023,11
2024-09-08 14:20:45,1042,20
2024-09-08 14:21:45,1036,21
2024-09-08 14:22:45,1035,13
2024-09-08 14:23:44,1025,18
2024-09-08 14:24:45,1034,17
2024-09-08 14:25:45,1029,15
2024-09-08 14:26:45,1032,15
2024-09-08 14:27:44,1015,11
2024-09-08 14:28:44,1018,21
2024-09-08 14:29:44,1029,21
2024-09-08 14:30:45,1025,23
2024-09-08 14:31:44,1022,27
2024-09-08 14:32:44,1022,23
2024-09-08 14:33:45,1008,13
2024-09-08 14:34:45,1016,15
2024-09-08 14:35:44,1014,15
2024-09-08 14:36:45,1011,13
2024-09-08 14:37:44,1014,17
2024-09-08 14:38:45,1023,7
2024-09-08 14:39:44,1028,17
2024-09-08 14:40:45,1029,15
2024-09-08 14:41:44,1028,9
2024-09-08 14:42:45,1038,23
2024-09-08 14:43:45,1031,12
2024-09-08 14:44:45,1013,12
2024-09-08 14:45:45,1031,15
2024-09-08 14:46:45,1023,11
2024-09-08 14:47:44,1030,18
2024-09-08 14:48:44,1021,15
2024-09-08 14:49:44,1030,12
2024-09-08 14:50:45,1025,5
2024-09-08 14:51:44,1027,15
2024-09-08 14:52:45,1033,13
2024-09-08 14:53:45,1037,21
2024-09-08 14:54:44,1022,12
2024-09-08 14:55:44,1028,19
2024-09-08 14:56:44,1030,11
2024-09-08 14:57:44,1022,9
2024-09-08 14:58:45,1018,3
2024-09-08 15:00:44,1014,17
2024-09-08 15:01:45,1025,13
2024-09-08 15:02:44,1028,3
2024-09-08 15:03:45,1026,13
2024-09-08 15:04:44,1033,18
2024-09-08 15:05:44,1038,23
2024-09-08 15:06:44,1026,17
2024-09-08 15:07:45,1034,15
2024-09-08 15:08:44,1032,18
2024-09-08 15:09:45,1032,19
2024-09-08 15:10:44,1036,23
2024-09-08 15:11:44,1034,17
2024-09-08 15:12:45,1041,20
2024-09-08 15:13:45,1019,17
2024-09-08 15:14:45,1025,17
2024-09-08 15:15:44,1020,25
2024-09-08 15:16:44,1013,15
2024-09-08 15:17:45,1017,23
2024-09-08 15:18:45,1006,17
2024-09-08 15:19:45,1010,17
2024-09-08 15:20:44,1015,21
2024-09-08 15:21:44,1033,15
2024-09-08 15:22:45,1019,17
2024-09-08 15:23:45,1014,17
2024-09-08 15:24:45,1022,13
2024-09-08 15:25:44,1018,17
2024-09-08 15:26:44,1017,21
2024-09-08 15:27:44,1009,19
2024-09-08 15:28:44,1021,17
2024-09-08 15:29:44,1026,18
2024-09-08 15:30:45,1022,23
2024-09-08 15:31:44,1018,20
2024-09-08 15:32:44,1022,25
2024-09-08 15:33:44,1032,21
2024-09-08 15:34:45,1031,25
2024-09-08 15:35:45,1031,18
2024-09-08 15:36:44,1019,21
2024-09-08 15:37:45,1015,23
2024-09-08 15:38:44,1002,15
2024-09-08 15:39:45,996,11
2024-09-08 15:40:44,1016,11
2024-09-08 15:41:44,1021,19
2024-09-08 15:42:44,1091,75
2024-09-08 15:43:44,1020,0
2024-09-08 15:44:44,1005,0
2024-09-08 15:45:45,1025,17
2024-09-08 15:46:44,1021,11
2024-09-08 15:47:44,1028,11
2024-09-08 15:48:45,1037,13
2024-09-08 15:49:44,1043,21
2024-09-08 15:50:44,1038,45
2024-09-08 15:51:44,1072,119
2024-09-08 15:52:44,1059,0
2024-09-08 15:53:45,1064,28
2024-09-08 15:54:45,1049,37
2024-09-08 15:55:45,1045,43
2024-09-08 15:56:44,1045,43
2024-09-08 15:57:45,1051,49
2024-09-08 15:58:44,1097,73
2024-09-08 16:00:45,1040,29
2024-09-08 16:01:45,1049,29
2024-09-08 16:02:45,1036,33
2024-09-08 16:03:44,1041,27
2024-09-08 16:04:44,1032,19
2024-09-08 16:05:44,1031,17
2024-09-08 16:06:45,1031,15
2024-09-08 16:07:44,1033,19
2024-09-08 16:08:45,1047,27
2024-09-08 16:09:45,1046,17
2024-09-08 16:10:44,1033,15
2024-09-08 16:11:45,1035,21
2024-09-08 16:12:44,1033,0
2024-09-08 16:13:45,1036,0
2024-09-08 16:14:44,1061,0
2024-09-08 16:15:44,1069,0
2024-09-08 16:16:44,1060,0
2024-09-08 16:17:44,1058,0
2024-09-08 16:18:45,1065,0
2024-09-08 16:19:45,1061,0
2024-09-08 16:20:45,1025,15
2024-09-08 16:21:45,1034,9
2024-09-08 16:22:45,1037,15
2024-09-08 16:23:44,1040,16
2024-09-08 16:24:44,1047,49
2024-09-08 16:25:44,1045,39
2024-09-08 16:26:44,1052,32
2024-09-08 16:27:44,1054,33
2024-09-08 16:28:45,1034,13
2024-09-08 16:29:45,1053,33
2024-09-08 16:30:44,1036,39
2024-09-08 16:31:45,1033,11
2024-09-08 16:32:45,1037,19
2024-09-08 16:33:45,1042,15
2024-09-08 16:34:45,1052,13
2024-09-08 16:35:45,1036,19
2024-09-08 16:36:44,1034,23
2024-09-08 16:37:45,1039,19
2024-09-08 16:38:45,1040,13
2024-09-08 16:39:45,1028,19
2024-09-08 16:40:45,1034,13
2024-09-08 16:41:44,1033,17
2024-09-08 16:42:45,1032,7
2024-09-08 16:43:45,1033,11
2024-09-08 16:44:45,1041,17
2024-09-08 16:45:45,1031,9
2024-09-08 16:46:44,1034,13
2024-09-08 16:47:44,1040,18
2024-09-08 16:48:45,1024,9
2024-09-08 16:49:44,1034,7
2024-09-08 16:50:44,1038,19
2024-09-08 16:51:45,1041,21
2024-09-08 16:52:44,1033,19
2024-09-08 16:53:45,1032,21
2024-09-08 16:54:45,1036,26
2024-09-08 16:55:44,1042,31
2024-09-08 16:56:45,1037,18
2024-09-08 16:57:44,1052,19
2024-09-08 16:58:45,1047,27
2024-09-08 17:00:44,1048,21
2024-09-08 17:01:45,1044,31
2024-09-08 17:02:44,1046,27
2024-09-08 17:03:44,1034,15
2024-09-08 17:04:44,1030,22
2024-09-08 17:05:45,1045,13
2024-09-08 17:06:44,1044,29
2024-09-08 17:07:44,1038,17
2024-09-08 17:08:44,1048,21
2024-09-08 17:09:44,1029,21
2024-09-08 17:10:44,1024,13
2024-09-08 17:11:44,1038,19
2024-09-08 17:12:44,1034,18
2024-09-08 17:13:44,1044,25
2024-09-08 17:14:45,1035,19
2024-09-08 17:15:45,1031,18
2024-09-08 17:16:45,1033,21
2024-09-08 17:17:44,1025,17
2024-09-08 17:18:44,1033,19
2024-09-08 17:19:44,1041,15
2024-09-08 17:20:45,1035,17
2024-09-08 17:21:44,1032,13
2024-09-08 17:22:44,1035,13
2024-09-08 17:23:45,1036,16
2024-09-08 17:24:44,1050,19
2024-09-08 17:25:44,1041,23
2024-09-08 17:26:44,1028,21
2024-09-08 17:27:45,1038,22
2024-09-08 17:28:44,1031,17
2024-09-08 17:29:45,1037,17
2024-09-08 17:30:45,1038,19
2024-09-08 17:31:44,1046,21
2024-09-08 17:32:45,1034,20
2024-09-08 17:33:44,1044,19
2024-09-08 17:34:44,1059,19
2024-09-08 17:35:45,1046,20
2024-09-08 17:36:44,1051,17
2024-09-08 17:37:44,1047,25
2024-09-08 17:38:44,1058,27
2024-09-08 17:39:44,1055,24
2024-09-08 17:40:44,1032,5
2024-09-08 17:41:45,1038,9
2024-09-08 17:42:44,1033,5
2024-09-08 17:43:45,1039,9
2024-09-08 17:44:44,1053,23
2024-09-08 17:45:44,1058,19
2024-09-08 17:46:45,1062,27
2024-09-08 17:47:44,1048,25
2024-09-08 17:48:45,1044,13
2024-09-08 17:49:44,1048,19
2024-09-08 17:50:44,1045,13
2024-09-08 17:51:44,1027,11
2024-09-08 17:52:44,1061,0
2024-09-08 17:53:44,1055,0
2024-09-08 17:54:44,1068,0
2024-09-08 17:55:44,933,0
2024-09-08 17:56:44,1061,0
2024-09-08 17:57:45,1056,0
2024-09-08 17:58:45,1001,0
2024-09-08 18:00:44,948,0
2024-09-08 18:01:44,1063,0
2024-09-08 18:02:44,1069,0
2024-09-08 18:03:45,980,0
2024-09-08 18:04:44,1059,0
2024-09-08 18:05:45,1037,0
2024-09-08 18:06:45,1033,40
2024-09-08 18:07:44,1056,0
2024-09-08 18:08:44,1063,0
2024-09-08 18:09:44,1067,0
2024-09-08 18:10:45,1036,31
2024-09-08 18:11:44,1059,0
2024-09-08 18:12:44,1060,77
2024-09-08 18:13:45,1054,41
2024-09-08 18:14:44,1049,39
2024-09-08 18:15:44,1045,35
2024-09-08 18:16:45,1035,15
2024-09-08 18:17:45,1048,23
2024-09-08 18:18:44,1051,25
2024-09-08 18:19:45,1043,27
2024-09-08 18:20:44,1034,17
2024-09-08 18:21:44,1052,17
2024-09-08 18:22:45,1026,12
2024-09-08 18:23:45,1030,5
2024-09-08 18:24:44,1033,11
2024-09-08 18:25:44,1035,7
2024-09-08 18:26:44,1037,8
2024-09-08 18:27:44,1031,10
2024-09-08 18:28:44,1029,10
2024-09-08 18:29:44,1033,7
2024-09-08 18:30:45,1031,11
2024-09-08 18:31:44,1041,7
2024-09-08 18:32:44,1042,17
2024-09-08 18:33:45,1036,17
2024-09-08 18:34:44,1025,15
2024-09-08 18:35:45,1028,19
2024-09-08 18:36:45,1049,19
2024-09-08 18:37:45,1034,19
2024-09-08 18:38:45,1032,15
2024-09-08 18:39:44,1032,13
2024-09-08 18:40:45,1030,15
2024-09-08 18:41:45,1039,13
2024-09-08 18:42:45,1038,15
2024-09-08 18:43:44,1028,11
2024-09-08 18:44:44,1042,9
2024-09-08 18:45:45,1035,9
2024-09-08 18:46:45,1031,7
2024-09-08 18:47:45,1034,7
2024-09-08 18:48:45,1031,10
2024-09-08 18:49:44,1021,12
2024-09-08 18:50:44,1034,8
2024-09-08 18:51:44,1035,11
2024-09-08 18:52:44,1041,15
2024-09-08 18:53:45,1042,11
2024-09-08 18:54:45,1043,13
2024-09-08 18:55:44,1029,11
2024-09-08 18:56:44,1062,0
2024-09-08 18:57:45,1041,13
2024-09-08 18:58:45,1038,7
2024-09-08 19:00:44,1043,19
2024-09-08 19:01:45,1038,9
2024-09-08 19:02:44,1045,21
2024-09-08 19:03:45,1070,39
2024-09-08 19:04:45,1044,19
2024-09-08 19:05:44,1067,0
2024-09-08 19:06:44,978,0
2024-09-08 19:07:45,1070,0
2024-09-08 19:08:45,1072,0
2024-09-08 19:09:45,1070,0
2024-09-08 19:10:44,1034,0
2024-09-08 19:11:45,1066,0
2024-09-08 19:12:45,1066,0
2024-09-08 19:13:44,1065,0
2024-09-08 19:14:45,1061,0
2024-09-08 19:15:45,1059,127
2024-09-08 19:16:45,1050,10
2024-09-08 19:17:44,1069,146
2024-09-08 19:18:44,1036,13
2024-09-08 19:19:44,1044,13
2024-09-08 19:20:44,1031,11
2024-09-08 19:21:45,1061,0
2024-09-08 19:22:45,1068,0
2024-09-08 19:23:44,1069,0
2024-09-08 19:24:44,1146,145
2024-09-08 19:25:44,1111,93
2024-09-08 19:26:44,1017,0
2024-09-08 19:27:44,1073,0
2024-09-08 19:28:44,1012,0
2024-09-08 19:29:44,1070,0
2024-09-08 19:30:44,1055,0
2024-09-08 19:31:44,1018,0
2024-09-08 19:32:44,1021,0
2024-09-08 19:33:44,1019,0
2024-09-08 19:34:45,1079,0
2024-09-08 19:35:45,1073,0
2024-09-08 19:36:45,1038,0
2024-09-08 19:37:44,1032,110
2024-09-08 19:38:45,1037,151
2024-09-08 19:39:44,1027,13
2024-09-08 19:40:45,1022,14
2024-09-08 19:41:45,1028,13
2024-09-08 19:42:44,1029,13
2024-09-08 19:43:44,1020,13
2024-09-08 19:44:44,1026,15
2024-09-08 19:45:45,1029,15
2024-09-08 19:46:44,1024,17
2024-09-08 19:47:45,1027,13
2024-09-08 19:48:44,1024,9
2024-09-08 19:49:44,1017,13
2024-09-08 19:50:45,1024,9
2024-09-08 19:51:44,1028,13
2024-09-08 19:52:45,1032,13
2024-09-08 19:53:44,1030,13
2024-09-08 19:54:44,1018,14
2024-09-08 19:55:45,1029,11
2024-09-08 19:56:45,1015,9
2024-09-08 19:57:44,1024,7
2024-09-08 19:58:45,1021,9
2024-09-08 20:00:45,1031,15
2024-09-08 20:01:45,1029,9
2024-09-08 20:02:44,1034,11
2024-09-08 20:03:44,1023,11
2024-09-08 20:04:44,1038,11
2024-09-08 20:05:44,1041,15
2024-09-08 20:06:44,1048,11
2024-09-08 20:07:45,1040,13
2024-09-08 20:08:45,1031,15
2024-09-08 20:09:44,1039,13
2024-09-08 20:10:45,1040,13
2024-09-08 20:11:44,1070,127
2024-09-08 20:12:44,1060,55
2024-09-08 20:13:44,1069,57
2024-09-08 20:14:45,1052,21
2024-09-08 20:15:44,1063,3
2024-09-08 20:16:44,1067,6
2024-09-08 20:17:45,1064,3
2024-09-08 20:18:45,1059,5
2024-09-08 20:19:44,1065,9
2024-09-08 20:20:44,1057,7
2024-09-08 20:21:44,1059,7
2024-09-08 20:22:44,1062,5
2024-09-08 20:23:45,1061,3
2024-09-08 20:24:45,1066,11
2024-09-08 20:25:45,1068,9
2024-09-08 20:26:44,1072,4
2024-09-08 20:27:44,1029,0
2024-09-08 20:28:45,1007,0
2024-09-08 20:29:45,1067,0
2024-09-08 20:30:45,1060,0
2024-09-08 20:31:44,994,0
2024-09-08 20:32:44,1068,0
2024-09-08 20:33:45,1061,0
2024-09-08 20:34:45,1034,5
2024-09-08 20:35:45,1036,15
2024-09-08 20:36:44,1050,21
2024-09-08 20:37:44,1054,21
2024-09-08 20:38:44,1043,23
2024-09-08 20:39:44,1043,21
2024-09-08 20:40:44,1047,27
2024-09-08 20:41:45,1055,31
2024-09-08 20:42:44,1048,20
2024-09-08 20:43:45,1054,28
2024-09-08 20:44:45,1060,21
2024-09-08 20:45:44,1049,25
2024-09-08 20:46:45,1029,7
2024-09-08 20:47:44,1035,9
2024-09-08 20:48:44,1036,9
2024-09-08 20:49:44,1043,7
2024-09-08 20:50:45,1041,11
2024-09-08 20:51:45,1064,4
2024-09-08 20:52:45,1060,7
2024-09-08 20:53:44,1057,7
2024-09-08 20:54:44,1053,7
2024-09-08 20:55:44,1055,10
2024-09-08 20:56:45,1061,8
2024-09-08 20:57:45,1062,3
2024-09-08 20:58:45,1067,13
2024-09-08 21:00:45,1072,5
2024-09-08 21:01:45,1044,7
2024-09-08 21:02:44,1049,3
2024-09-08 21:03:45,1050,5
2024-09-08 21:04:45,1040,7
2024-09-08 21:05:45,1058,4
2024-09-08 21:06:45,1060,1
2024-09-08 21:07:45,1061,3
2024-09-08 21:08:45,1060,1
2024-09-08 21:09:45,1049,10
2024-09-08 21:10:45,1044,5
2024-09-08 21:11:44,1035,27
2024-09-08 21:12:44,1029,1
2024-09-08 21:13:44,1030,48
2024-09-08 21:14:44,1073,125
2024-09-08 21:15:44,1057,0
2024-09-08 21:16:45,1056,0
2024-09-08 21:17:45,1068,0
2024-09-08 21:18:44,1060,0
2024-09-08 21:19:45,1024,0
2024-09-08 21:20:45,1067,0
2024-09-08 21:21:45,1048,49
2024-09-08 21:22:44,1049,115
2024-09-08 21:23:44,1052,0
2024-09-08 21:24:44,1033,0
2024-09-08 21:25:45,1081,77
2024-09-08 21:26:44,1011,41
2024-09-08 21:27:44,1007,33
2024-09-08 21:28:44,1015,9
2024-09-08 21:29:45,988,5
2024-09-08 21:30:44,1006,9
2024-09-08 21:31:44,1046,9
2024-09-08 21:32:45,1501,3
2024-09-08 21:33:44,1468,13
2024-09-08 21:34:44,1474,110
2024-09-08 21:35:44,1468,77
2024-09-08 21:36:44,1466,45
2024-09-08 21:37:45,1438,17
2024-09-08 21:38:44,1445,37
2024-09-08 21:39:44,1445,0
2024-09-08 21:40:45,1454,33
